PDS_VERSION_ID         = PDS3
RECORD_TYPE            = STREAM
OBJECT                 = TEXT
  PUBLICATION_DATE     = 2014-02-19
  INTERCHANGE_FORMAT   = ASCII
  NOTE                 = "NAC hot pixel file for epoch 2008.1."
END_OBJECT             = TEXT
END

NAC hot pixel list. Lines 1 and 2 are column headings giving exposure time 
(sec) and gain state (e-/DN), respectively, of source dark images. Starting 
on line 3, first two columns indicate x and y value of hot pixel; columns 3 
through N-1 give median electron counts for each exposure bin, and last (Nth) 
column contains either the index of the exposure bin where saturation first 
occurs, or -1 if no saturation.

\begindata
      0.00000      0.00000      0.00000      10.0000      32.0000      100.000      120.000      320.000      560.000      1200.00
      919.000      199.000      44.8840      2212.24      7047.68      21586.2      25878.9      61967.6      96848.0      123448.      7.00000
      817.000      592.000      62.6659      2424.68      7580.21      23549.4      28214.6      67230.1      100729.      123460.      7.00000
      844.000      950.000      85.7026      2503.71      8737.15      27412.5      32964.1      72264.3      104431.      123464.      7.00000
      109.000      497.000      55.8369      1594.67      5226.90      16787.2      20299.9      53428.3      90010.7      123456.      7.00000
      383.000      660.000      68.0962      1506.34      7038.73      22056.3      26213.1      62472.4      95930.7      123458.      7.00000
      542.000      622.000      67.8427      1978.68      6604.38      20829.2      23127.6      61030.2      94840.6      123456.      7.00000
      531.000      270.000      53.2039      2304.23      7339.46      21868.2      25181.1      61277.2      94791.0      123458.      7.00000
      813.000      953.000      80.4580      2328.53      7744.77      23966.0      28504.7      66030.6      98381.1      123456.      7.00000
      771.000      412.000      49.1435      1708.90      5544.51      17311.3      20868.5      53633.9      88497.2      123456.      7.00000
      496.000      951.000      88.7395      2127.87      7086.97      21842.2      26060.8      61091.1      92864.3      123460.      7.00000
      277.000      703.000      76.1541      1653.72      5464.86      17587.7      21221.5      54455.9      87763.2      123451.      7.00000
      92.0000      413.000      66.6426      1854.18      5865.05      18295.2      21532.3      56468.6      89008.7      123454.      7.00000
      963.000      850.000      65.9343      1507.32      4960.57      15994.0      19230.4      50816.6      84937.4      123451.      7.00000
      242.000      194.000      39.9872      2068.30      6543.58      19789.2      23321.9      57308.4      89276.1      123454.      7.00000
      307.000      107.000      33.8582      2071.42      6481.99      19590.5      23271.6      55839.8      87540.6      123446.      7.00000
      580.000      531.000      58.2223      2021.28      6558.79      20098.0      23954.9      57669.0      88671.4      123455.      7.00000
      745.000      319.000      54.4035      2009.75      6053.66      19145.7      23542.0      55298.5      85981.5      123469.      7.00000
      232.000      45.0000      38.6998      1942.47      6125.28      18358.8      21818.2      52776.9      83552.4      123460.      7.00000
      691.000      97.0000      21.5769      1757.02      5701.39      17562.3      20217.3      52018.4      82632.8      123456.      7.00000
      62.0000      48.0000      8.23815      60.4631      110.106      186.085      167.672      250.034      44952.0      123460.      7.00000
      981.000      23.0000      18.2073      2228.15      6995.31      20612.0      24420.0      56710.6      85903.5      123432.      7.00000
      708.000      520.000      60.7087      1566.83      5047.88      15885.8      23724.7      49268.8      81758.9      123455.      7.00000
      393.000      351.000      28.7226      73.9293      116.716      231.003      16702.1      330.634      339.538      409.544     -1.00000
      814.000      545.000      50.4016      1541.75      5072.46      16000.2      11942.7      48990.9      79236.9      123462.      7.00000
      784.000      52.0000      19.4530      2152.01      6745.73      19993.3      23467.0      54186.2      82060.9      123458.      7.00000
      634.000      10.0000      26.9606      1725.19      5354.05      16213.2      19521.6      48107.8      77514.5      123460.      7.00000
