PDS_VERSION_ID         = PDS3
RECORD_TYPE            = STREAM
OBJECT                 = TEXT
  PUBLICATION_DATE     = 2017-12-05
  INTERCHANGE_FORMAT   = ASCII
  NOTE                 = "WAC hot pixel file for epoch 2015.7."
END_OBJECT             = TEXT
END

WAC hot pixel list. Lines 1 and 2 are column headings giving exposure time 
(sec) and gain state (e-/DN), respectively, of source dark images. Starting 
on line 3, first two columns indicate x and y value of hot pixel; columns 3 
through N-1 give median electron counts for each exposure bin, and last (Nth) 
column contains either the index of the exposure bin where saturation first 
occurs, or -1 if no saturation.

\begindata
      0.00000      0.00000      0.00000      10.0000      32.0000      100.000      560.000      1200.00
      0.00000      0.00000      11.7270      11.7270      27.6800      27.6800      27.6800      27.6800
      911.000      495.000      197.491      19735.0      63412.6      113523.      113512.      113509.      3.00000
      64.0000      68.0000      236.208      20990.1      62944.9      113527.      113514.      113517.      3.00000
      792.000      1007.00      318.998      20962.4      57026.0      111170.      113519.          NaN      3.00000
      554.000      174.000      114.219      12677.5      37922.4      98898.6      113525.      113510.      4.00000
      833.000      328.000      145.609      12965.7      38979.7      97905.5      113513.      113517.      4.00000
      423.000      955.000      222.470      8132.33      26808.1      76994.5      113518.          NaN      4.00000
      511.000      126.000      66.6750      7495.17      24563.0      72316.4      113515.      113524.      4.00000
      413.000      578.000      172.612      9334.61      28757.0      74014.4      113520.      113522.      4.00000
      518.000      858.000      208.619      6448.40      21644.9      64968.7      113519.      113517.      4.00000
      685.000      585.000      148.749      7382.97      22571.7      57974.5      113519.      113520.      4.00000
      561.000      116.000      45.5345      6835.21      20718.0      55085.3      113521.      113509.      4.00000
      259.000      132.000      20.6549      5457.23      17459.5      51082.4      113512.      113509.      4.00000
      231.000      20.0000      43.7666      5492.16      16848.2      47492.2      113520.      113522.      4.00000
      648.000      531.000      111.881      4129.98      13518.6      41266.5      113512.      113515.      4.00000
      139.000      781.000      180.232      4548.71      14736.9      42494.2      113525.      113520.      4.00000
      962.000      403.000      58.5217      4665.56      14908.2      42472.0      113516.      113522.      4.00000
      108.000      289.000      20.1461      4666.00      14750.5      42242.4      113514.      113509.      4.00000
      891.000      939.000      194.273      4128.53      14071.1      40946.0      113519.      113521.      4.00000
      804.000      646.000      142.682      3993.99      13246.8      37964.2      113518.      113522.      4.00000
      947.000      51.0000      22.7134      3499.59      11139.3      34488.1      113512.      113512.      4.00000
      354.000      544.000      105.985      3267.09      11214.5      34264.4      113519.      113522.      4.00000
      365.000      612.000      135.544      2959.45      10346.8      31852.9      113511.      113510.      4.00000
      162.000      1018.00      193.508      2378.73      9111.55      30312.0      110940.          NaN      4.00000
      98.0000      390.000      88.8112      2843.55      9843.30      30736.7      113512.      113514.      4.00000
      224.000      420.000      62.4381      2789.22      9573.87      30359.8      113525.      113525.      4.00000
      749.000      834.000      162.302      2824.62      9635.19      29844.2      113517.      113515.      4.00000
      474.000      416.000      30.5842      2870.48      9495.21      29253.4      113527.      113513.      4.00000
      861.000      577.000      124.294      2611.58      8962.75      27526.5      112860.      113518.      4.00000
      114.000      405.000      24.1475      2483.53      8408.99      27057.1      113515.      113522.      4.00000
      640.000      997.000      226.943      2346.76      8229.27      26836.2      113511.          NaN      4.00000
      594.000      21.0000     -26.5702      2642.80      8501.55      26069.4      113523.      113521.      4.00000
      807.000      61.0000      31.8598      2511.68      9057.36      25707.7      113520.      113519.      4.00000
      842.000      712.000      144.833      2012.33      7094.53      23722.1      113516.      113511.      4.00000
      91.0000      394.000      58.7157      2183.32      7307.78      23441.3      109611.      113504.      4.00000
      87.0000      781.000      151.709      2497.81      8584.30      26909.5      105599.      112901.      5.00000
      143.000      272.000      24.4962      2526.85      8343.50      24862.4      103766.      113511.      5.00000
      663.000      382.000      35.8254      2051.08      6953.51      21801.4      102002.      113514.      5.00000
      666.000      481.000      83.2591      2845.31      9154.97      27350.3      105281.      113521.      5.00000
      339.000      693.000      133.200      2292.94      8161.83      25471.9      103913.      113512.      5.00000
      971.000      821.000      161.412      2009.94      7107.19      22858.0      101831.      113524.      5.00000
      1000.00      61.0000      63.3467      2266.51      7653.32      23275.1      103982.      113519.      5.00000
      615.000      629.000      125.441      1865.56      6665.20      21858.4      101002.      113514.      5.00000
      437.000      830.000      165.437      1762.71      6320.58      20741.3      99581.3      113511.      5.00000
      689.000      775.000      126.161      1527.09      5474.87      18123.8      97979.2      113514.      5.00000
      991.000      762.000      113.482      1519.84      5347.28      18215.7      97809.9      113522.      5.00000
      577.000      598.000      125.038      2130.55      7298.63      22935.9      99409.4      113518.      5.00000
      633.000      123.000      12.0929      2545.89      8387.28      24737.8      99870.4      113522.      5.00000
      476.000      670.000      150.880      2588.51      9284.94      28225.1      101234.      113515.      5.00000
      343.000      726.000      127.687      1434.92      4975.77      16588.5      92539.6      113520.      5.00000
      54.0000      76.0000      40.1183      2539.23      7955.90      23426.4      95902.1      113517.      5.00000
      237.000      376.000      3.33981      1892.50      6514.97      20613.9      93958.4      113511.      5.00000
      570.000      705.000      120.299      1537.60      5602.02      18538.5      91583.4      113520.      5.00000
      594.000      989.000      177.746      1911.92      7086.02      22902.5      90786.9          NaN     -1.00000
      55.0000      294.000      96.5420      3168.89      10232.3      29804.8      96639.0      113508.      5.00000
      787.000      651.000      124.512      1539.42      5871.53      19486.8      89452.9      113512.      5.00000
      815.000      104.000      47.6993      2095.66      6751.04      20248.1      91542.7      113512.      5.00000
      188.000      899.000      185.296      1843.95      6327.75      20079.8      87574.2      75594.9     -1.00000
      261.000      351.000      54.1697      1814.32      6011.79      19245.9      89223.2      113512.      5.00000
      826.000      799.000      150.776      1878.37      6488.55      20697.2      90415.9      113519.      5.00000
      630.000      1000.00      199.958      1555.18      5801.07      18829.9      85787.1          NaN     -1.00000
      906.000      454.000      46.9008      1780.77      5881.66      18554.6      85671.9      113513.      5.00000
      190.000      25.0000     -13.8924      2557.75      7943.39      22504.1      84701.6      113516.      5.00000
      78.0000      277.000      62.9688      1800.63      6055.14      18357.1      82315.4      113513.      5.00000
      372.000      333.000      21.8524      1377.62      4601.57      14981.6      80201.6      113517.      5.00000
      562.000      825.000      180.565      2028.24      6780.31      20848.6      83495.8      113524.      5.00000
      567.000      524.000      67.3332      1634.13      5509.75      17625.0      81090.5      113525.      5.00000
      239.000      948.000      197.575      1371.14      4969.90      16703.6      80333.5          NaN     -1.00000
      974.000      903.000      151.201      1367.88      4884.48      16226.0      79566.3      113524.      5.00000
      519.000      951.000      176.980      1451.16      5080.15      16467.2      78760.3          NaN     -1.00000
      29.0000      605.000      92.1417      1519.21      5180.53      16579.8      78755.4      111800.      5.00000
      124.000      967.000      171.539      1268.76      4459.12      14942.1      78222.7          NaN     -1.00000
      239.000      526.000      121.061      1260.05      4316.70      14085.1      76643.0      113526.      5.00000
      486.000      334.000      34.6661      1509.83      4963.07      15667.3      78209.4      113514.      5.00000
      27.0000      157.000     -6.27636      1629.02      5298.73      16483.9      79001.6      113511.      5.00000
      83.0000      762.000      159.745      1389.29      4688.75      15558.9      77078.0      112643.      5.00000
      950.000      163.000    -0.373250      1300.40      4535.25      14577.1      75920.4      113512.      5.00000
      119.000      316.000      22.9767      2006.98      6597.05      19659.5      78794.2      113512.      5.00000
      588.000      255.000      36.3142      1432.43      4701.01      14979.8      76525.0      113510.      5.00000
      293.000      642.000      115.924      1511.61      5260.11      16649.3      76434.1      113520.      5.00000
      1012.00      563.000      71.7599      1214.45      4342.44      13881.5      74171.6      113518.      5.00000
      210.000      792.000      174.938      1513.64      5354.43      17426.7      78013.5      113515.      5.00000
      518.000      314.000      71.6365      1591.06      5344.41      16475.6      75248.5      113506.      5.00000
      212.000      543.000      100.951      1082.90      3852.67      12608.8      71464.0      113521.      5.00000
      339.000      789.000      132.192      1303.87      4428.21      14504.8      71995.1      113516.      5.00000
      398.000      742.000      146.136      1310.58      4567.45      15034.8      72600.2      113525.      5.00000
      278.000      928.000      173.184      1114.34      2367.20      7720.89      67185.2      112663.      5.00000
      196.000      538.000      83.8803      1115.83      3858.06      12732.9      69492.9      113517.      5.00000
      176.000      663.000      110.723      1123.23      3891.07      13034.8      69470.6      113522.      5.00000
      598.000      415.000      30.7877      1345.64      4634.17      14694.9      70607.4      113513.      5.00000
      358.000      225.000      11.5539      1107.05      3901.09      12245.0      67125.9      113520.      5.00000
      185.000      14.0000      71.7929      1858.89      5974.60      17439.1      69542.0      111576.      5.00000
      232.000      277.000      17.8314      1322.93      4542.64      13978.7      67933.4      113513.      5.00000
      554.000      175.000      72.1631      126.266      251.703      415.199      59040.5      113508.      5.00000
      630.000      841.000      170.831      1158.68      4055.27      13569.1      67003.8      113523.      5.00000
      732.000      346.000      54.0602      1446.65      4705.49      14407.7      67213.9      113162.      5.00000
      898.000      537.000      109.803      1121.93      4191.57      13444.0      65563.5      113455.      5.00000
      139.000      210.000      70.5101      1500.14      4787.43      14310.3      66611.7      112838.      5.00000
      625.000      654.000      112.196      1146.60      4051.15      13016.5      64130.7      111689.      5.00000
      569.000      760.000      140.289      1241.42      4441.28      14065.1      65218.0      110108.      5.00000
      178.000      169.000      20.0735      1132.91      3706.93      11634.6      62235.6      113517.      5.00000
      675.000      364.000      64.1968      1222.87      4287.11      13553.1      64177.8      109575.      5.00000
      57.0000      393.000      75.0100      1175.79      4128.46      12802.6      62974.6      110222.      5.00000
      632.000      453.000      61.5977      1044.87      3576.84      11992.0      62075.6      111117.      5.00000
      239.000      74.0000      31.0217      1442.52      4721.44      14221.5      64351.8      111318.      5.00000
      353.000      817.000      158.643      918.547      3059.07      10551.9      59878.9      109502.      5.00000
      651.000      746.000      148.510      964.271      3410.67      11393.8      60109.5      109265.      5.00000
      44.0000      269.000      27.0138      1163.56      3876.84      12316.1      60916.7      109857.      5.00000
      547.000      370.000      86.7936      1667.23      5297.60      16309.9      68194.9      108946.     -1.00000
      597.000      612.000      131.509      2083.72      6853.08      20764.6      73832.8      109102.     -1.00000
      864.000      553.000      60.5240      899.245      3081.03      10200.8      56048.1      108088.     -1.00000
      83.0000      346.000      69.9321      1056.98      3686.34      11928.9      60074.4      107360.     -1.00000
      912.000      647.000      106.677      747.153      2555.34      8765.75      51053.2      107689.     -1.00000
      131.000      429.000      63.2885      1015.36      3638.16      11488.2      57990.2      107225.     -1.00000
      31.0000      908.000      150.155      1297.73      4529.34      15039.6      72045.4      107480.     -1.00000
      264.000      275.000      53.6050      1648.58      5244.99      15826.6      65522.0      104710.     -1.00000
      691.000      62.0000     -3.87109      1276.51      4175.52      12644.5      59651.8      104122.     -1.00000
      685.000      840.000      158.227      645.288      2101.07      6983.64      38442.2      104987.     -1.00000
      465.000      787.000      157.766      879.720      3086.47      10051.5      54848.5      104786.     -1.00000
      86.0000      392.000      78.4258      1234.30      4191.22      13372.3      62424.9      104226.     -1.00000
      162.000      666.000      136.151      948.464      3302.10      11374.9      58179.8      103771.     -1.00000
      131.000      610.000      106.460      953.892      3316.44      10720.7      55860.5      103660.     -1.00000
      690.000      244.000      24.7099      1141.06      3783.43      11985.4      57462.1      102941.     -1.00000
