PDS_VERSION_ID         = PDS3
RECORD_TYPE            = STREAM
OBJECT                 = TEXT
  PUBLICATION_DATE     = 2014-02-19
  INTERCHANGE_FORMAT   = ASCII
  NOTE                 = "WAC hot pixel file for epoch 2006.9."
END_OBJECT             = TEXT
END

WAC hot pixel list. Lines 1 and 2 are column headings giving exposure time 
(sec) and gain state (e-/DN), respectively, of source dark images. Starting 
on line 3, first two columns indicate x and y value of hot pixel; columns 3 
through N-1 give median electron counts for each exposure bin, and last (Nth) 
column contains either the index of the exposure bin where saturation first 
occurs, or -1 if no saturation.

\begindata
      0.00000      0.00000      0.00000      10.0000      32.0000      100.000      560.000      1200.00
      0.00000      0.00000      11.7270      11.7270      27.6800      27.6800      27.6800      27.6800
      268.000      77.0000      149.667      13536.6      39841.2      100788.      111369.      111366.      4.00000
      554.000      174.000      193.152      13019.0      38573.2      98242.7      111369.      111368.      4.00000
      833.000      328.000      189.720      13736.5      40430.3      98493.2      111366.      111370.      4.00000
      577.000      598.000      207.235      6487.52      21255.8      61847.4      111370.      111367.      4.00000
      259.000      132.000      112.427      6108.67      19123.7      54804.0      111367.      111368.      4.00000
      685.000      585.000      230.823      7792.18      23463.7      58786.1      111369.      111368.      4.00000
      561.000      116.000      101.329      5997.27      18283.4      49256.6      111371.      111364.      4.00000
      947.000      51.0000     -2.03245      4809.29      15026.0      44543.8      111370.      111367.      4.00000
      962.000      403.000      133.331      5428.89      16873.8      46170.6      111366.      111373.      4.00000
      162.000      1018.00      245.948      3888.11      13137.1      38741.3      111372.      111365.      4.00000
      365.000      612.000      165.264      3506.75      11192.5      33444.6      111371.      111369.      4.00000
      224.000      420.000      55.5654      3159.27      10185.0      31404.6      111367.      111371.      4.00000
      461.000      293.000      51.0727      2101.52      6940.31      21774.0      107603.      111364.      5.00000
      792.000      1007.00      208.401      2550.12      8358.56      25778.7      108221.      111377.      5.00000
      906.000      454.000      155.846      2557.62      8186.84      24597.0      104021.      111364.      5.00000
      971.000      821.000      197.087      2404.26      7967.77      24437.4      104095.      111366.      5.00000
      615.000      629.000      163.051      2302.14      7595.04      23529.8      102498.      111373.      5.00000
      281.000      753.000      184.023      3275.24      10127.8      31408.0      103206.      111361.      5.00000
      707.000      655.000      155.977      2658.54      8635.03      25593.2      96826.9      111361.      5.00000
      787.000      651.000      158.730      1988.76      5796.41      20033.8      89103.4      111368.      5.00000
      268.000      78.0000      50.7687      70.8746      205.636      306.000      75024.1      111370.      5.00000
      662.000      623.000      137.431      1480.66      4904.59      15507.3      83868.9      111373.      5.00000
      630.000      1000.00      205.874      1945.87      6440.65      19693.4      85679.5      111371.      5.00000
      594.000      989.000      172.025      419.309      1221.88      3845.48      78585.5      43222.7     -1.00000
      198.000      682.000      141.267      2523.30      7980.83      22887.2      81353.3      111358.      5.00000
      950.000      163.000      49.3108      1585.59      4912.39      15187.2      76869.4      111370.      5.00000
      27.0000      157.000      55.8479      1760.05      5498.84      16692.6      78054.0      111366.      5.00000
      378.000      87.0000      11.4668      1935.07      6165.98      18102.7      76988.6      111366.      5.00000
      518.000      314.000      97.1796      1802.32      5692.79      17103.1      76310.0      111368.      5.00000
      196.000      915.000      160.082      1516.45      5080.73      16195.3      75895.4      111361.      5.00000
      339.000      693.000      161.009      1442.45      4673.08      14658.3      74720.9      111361.      5.00000
      1007.00      848.000      176.377      1356.83      4391.89      13993.8      70981.7      111370.      5.00000
      822.000      465.000      138.087      1447.72      4881.27      14767.2      70205.3      111369.      5.00000
      293.000      642.000      148.348      1559.56      5216.07      15850.5      70009.1      111366.      5.00000
