PDS_VERSION_ID         = PDS3
RECORD_TYPE            = STREAM
OBJECT                 = TEXT
  PUBLICATION_DATE     = 2014-02-19
  INTERCHANGE_FORMAT   = ASCII
  NOTE                 = "WAC hot pixel file for epoch 2004.3."
END_OBJECT             = TEXT
END

WAC hot pixel list. Lines 1 and 2 are column headings giving exposure time 
(sec) and gain state (e-/DN), respectively, of source dark images. Starting 
on line 3, first two columns indicate x and y value of hot pixel; columns 3 
through N-1 give median electron counts for each exposure bin, and last (Nth) 
column contains either the index of the exposure bin where saturation first 
occurs, or -1 if no saturation.

\begindata
      139.000      210.000      63.2631      43.8682      94.1235      134.757      217.892      341.838      648.427      1097.49      1938.06      3448.45      7076.91      12302.7      21658.4      42225.8      111412.      14.0000
      788.000      101.000      21.0531      49.8293      90.1351      105.258      155.082      311.116      510.811      938.759      1605.44      2908.89      6109.25      10565.2      18817.8      37672.9      107288.     -1.00000
      31.0000      908.000      83.8229      76.0285      176.868      171.210      264.213      391.638      698.228      1149.93      1997.21      3621.39      7631.01      13453.7      24010.4      47545.7      107288.     -1.00000
      14.0000      1023.00      82.6450      114.315      0.00000      218.498      319.131      517.168      919.132      1611.83      2732.97      4992.65      10411.4      18429.0      32777.6      64307.0      107288.     -1.00000
      856.000      823.000      116.784      85.2781      140.407      155.391      224.380      344.803      593.607      964.899      1641.87      2976.71      6353.39      11351.6      19995.4      39135.2      104824.     -1.00000
      354.000      280.000      54.6581      55.1257      73.3353      96.3027      98.8404      211.677      387.668      641.186      1143.33      2007.85      4145.24      7409.87      13498.0      28392.4      102416.     -1.00000
      378.000      741.000      97.8100      93.5252      60.4164      130.598      194.113      306.663      513.481      831.188      1418.55      2512.31      5257.47      9282.99      16573.4      33730.5      100811.     -1.00000
      270.000      26.0000      24.4005      26.9139      70.4891      69.4211      129.338      230.545      418.638      802.532      1380.93      2508.34      5045.40      8974.50      16104.9      33041.8      99232.8     -1.00000
      214.000      936.000      55.5900      71.8377      110.391      153.598      192.345      316.385      507.831      775.370      1249.61      2227.07      4614.64      8492.37      15543.4      32265.1      100036.     -1.00000
      896.000      73.0000      24.8636      55.3153      80.2216      104.553      171.480      309.564      557.986      899.625      1619.31      2962.26      6168.89      10825.1      19295.8      38230.9      98457.8     -1.00000
      705.000      195.000      43.8930      76.4723      79.2979      99.5423      142.547      259.564      482.243      899.119      1516.84      2701.40      5615.15      9827.41      17286.5      34720.6      98457.8     -1.00000
      806.000      136.000      23.7123      47.2196      66.2405      76.7897      120.625      233.539      401.148      595.476      1236.51      1979.18      4435.24      7356.81      13945.8      24639.7      97655.0     -1.00000
      800.000      542.000      80.5953      97.9826      116.088      114.937      166.045      288.469      462.992      787.400      1378.99      2528.76      5173.07      9046.26      16151.3      32883.2      96880.0     -1.00000
      208.000      776.000      68.6209      126.732      89.8865      149.170      238.683      356.882      574.076      988.700      1628.62      2884.84      5919.68      9825.25      18171.9      35800.7      96880.0     -1.00000
      718.000      160.000      27.2549      33.5248      79.7707      86.4597      126.590      211.687      394.612      688.185      1184.51      2215.90      4555.38      8194.66      14778.5      30509.3      94554.9     -1.00000
      1000.00      61.0000      39.5763      13.9934      35.4286      81.1016      130.318      155.826      390.060      632.927      1114.03      2022.68      4225.57      7384.52      13279.3      27746.2      93004.8     -1.00000
      220.000      4.00000      32.2345      36.6651      52.2224      76.4099      109.381      221.791      339.384      658.650      1129.27      2158.11      4362.83      7479.24      13323.5      27715.8      89987.7     -1.00000
      679.000      289.000      51.3077      56.5337      92.6195      87.7117      165.223      228.361      459.926      843.005      1404.99      2574.90      5260.33      9203.39      15427.6      31393.9      89212.6     -1.00000
      999.000      454.000      57.2130      68.3833      103.032      102.726      116.119      210.257      354.926      576.951      1038.34      1888.90      3858.65      6890.02      12411.9      25785.8      88465.3     -1.00000
      184.000      626.000      115.525      94.6646      143.111      114.594      153.994      307.387      436.646      760.240      1324.77      2320.71      4800.01      8461.32      15081.6      30497.9      86998.2     -1.00000
      75.0000      421.000      52.7516      42.6728      84.9117      119.894      138.671      238.662      415.740      703.268      1207.97      2180.29      4376.61      7749.22      14010.2      28676.6      84783.8     -1.00000
      604.000      268.000      60.5465      90.1788      67.7458      88.5563      104.348      231.865      405.084      669.858      1162.26      2065.65      4339.78      7680.95      13240.8      27241.4      84064.2     -1.00000
      486.000      353.000      54.8759      43.8734      83.3594      91.3469      166.328      207.231      380.951      662.494      1189.65      2129.48      4338.59      7611.92      13505.3      27431.9      84064.2     -1.00000
      602.000      231.000      44.7813      60.6808      80.2142      78.1455      106.749      208.098      389.171      622.182      1117.86      1978.30      3973.53      7012.99      12608.1      26057.1      83344.5     -1.00000
      690.000      447.000      64.4350      71.2884      60.0751      48.3184      49.9828      45.2674      68.5841      77.6449      1262.26      142.820      181.842      235.238      270.583      339.105      359.840     -1.00000
      426.000      434.000      48.0242      65.4470      61.3776      89.3157      141.377      194.234      323.739      584.103      931.028      1695.92      3563.96      6266.75      11360.2      23872.5      81905.1     -1.00000
      1014.00      619.000      67.7546      47.6144      96.0977      102.520      149.826      219.178      349.753      577.532      976.987      1711.55      3553.35      6377.19      11493.7      24086.6      81905.1     -1.00000
      845.000      827.000      103.525      46.4115      71.6786      121.788      171.269      250.467      387.829      642.246      1051.70      1899.16      3870.94      7010.09      12737.5      26642.7      80465.8     -1.00000
      584.000      626.000      95.8599      72.2490      110.789      118.452      140.154      239.894      381.286      610.951      1037.31      1833.42      3801.59      6767.52      12502.5      25509.6      79746.1     -1.00000
