PDS_VERSION_ID         = PDS3
RECORD_TYPE            = STREAM
OBJECT                 = TEXT
  PUBLICATION_DATE     = 2014-02-19
  INTERCHANGE_FORMAT   = ASCII
  NOTE                 = "WAC hot pixel file for epoch 2005.8."
END_OBJECT             = TEXT
END

WAC hot pixel list. Lines 1 and 2 are column headings giving exposure time 
(sec) and gain state (e-/DN), respectively, of source dark images. Starting 
on line 3, first two columns indicate x and y value of hot pixel; columns 3 
through N-1 give median electron counts for each exposure bin, and last (Nth) 
column contains either the index of the exposure bin where saturation first 
occurs, or -1 if no saturation.

\begindata
      0.00000      0.00000      0.00000      1.00000      10.0000      32.0000      56.0000      100.000      320.000      560.000      1200.00
      0.00000      0.00000      11.7270      27.6800      11.7270      27.6800      27.6800      27.6800      27.6800      27.6800      27.6800
      554.000      857.000      212.777      50219.0      240.140      257.255      260.601      324.152      405.668      490.932      524.275     -1.00000
      833.000      1011.00      222.877      51056.3      246.545      225.903      208.569      288.778      378.227      393.094      454.335     -1.00000
      268.000      760.000      169.123      34182.5      191.469      219.326      253.712      275.213      342.186      429.989      458.279     -1.00000
      259.000      815.000      176.188      25919.0      229.355      229.476      240.906      302.781      398.266      446.461      500.923     -1.00000
      561.000      799.000      188.956      23649.7      230.975      206.396      223.486      275.527      405.481      469.685      516.510     -1.00000
      577.000      598.000      248.051      1424.74      13506.1      41367.1      67848.3      107365.      111386.      111379.      111379.      6.00000
      554.000      174.000      145.137      1458.69      13297.2      40227.1      66276.1      101694.      111377.      111370.      111380.      6.00000
      833.000      328.000      199.437      1563.84      13767.7      40619.9      64745.2      98863.6      111374.      111371.      111379.      6.00000
      631.000      687.000      158.976      6624.56      170.998      180.882      183.576      289.133      362.530      437.255      475.634     -1.00000
      378.000      770.000      166.102      6988.97      186.862      195.726      202.154      271.893      396.665      438.928      459.324     -1.00000
      679.000      972.000      215.813      8261.27      222.505      211.587      158.224      322.940      361.478      400.808      454.216     -1.00000
      27.0000      840.000      165.794      7258.44      188.448      194.078      223.189      292.302      341.889      383.693      431.821     -1.00000
      268.000      77.0000      99.0990      969.640      8815.02      26722.6      44755.2      70875.0      111376.      111376.      111372.      6.00000
