PDS_VERSION_ID         = PDS3
RECORD_TYPE            = STREAM
OBJECT                 = TEXT
  PUBLICATION_DATE     = 2014-02-19
  INTERCHANGE_FORMAT   = ASCII
  NOTE                 = "NAC hot pixel file for epoch 2004.8."
END_OBJECT             = TEXT
END

NAC hot pixel list. Lines 1 and 2 are column headings giving exposure time 
(sec) and gain state (e-/DN), respectively, of source dark images. Starting 
on line 3, first two columns indicate x and y value of hot pixel; columns 3 
through N-1 give median electron counts for each exposure bin, and last (Nth) 
column contains either the index of the exposure bin where saturation first 
occurs, or -1 if no saturation.

\begindata
      277.000      703.000      93.5849      116.029      117.673      294.030      381.455      586.771      1698.84      2037.41      5560.66      17799.5      38429.7      54360.5      74894.3      123474.      13.0000
      307.000      107.000      43.5516      93.0304      146.905      364.861      452.947      581.614      2090.76      2526.99      6521.80      19686.1      40523.8      56255.4      75553.0      123466.      13.0000
      719.000      958.000      125.610      184.940      227.520      387.078      461.325      687.276      2365.16      2850.84      7577.46      23302.4      46622.1      62746.8      81580.5      123478.      13.0000
      232.000      45.0000      26.4982      93.1956      108.136      272.373      361.615      576.844      1950.33      2283.27      6112.55      18388.7      37939.6      52879.7      71311.0      123468.      13.0000
      691.000      97.0000      29.8199      93.8912      93.9848      285.997      304.945      484.863      1658.81      1952.90      5212.50      16101.5      33851.0      47738.6      66982.4      123473.      13.0000
      798.000      803.000      83.6186      29.2814      91.2075      54.7636      121.919      92.1225      121.787      113.175      234.722      8262.97      528.763      47694.3      849.283      1699.29     -1.00000
      766.000      863.000      112.677      230.664      269.824      578.743      718.704      949.045      1912.09      1947.86      6243.65      18997.9      39690.3      56513.1      74500.8      123476.      13.0000
      173.000      726.000      98.1535      97.5829      182.517      365.013      375.333      572.987      1783.95      2127.40      5922.07      18100.5      37811.4      51652.3      70108.2      123473.      13.0000
      309.000      728.000      81.7065      91.3957      1.80984      52.3625      95.6601      93.6008      111.701      90.1303      160.040      7264.17      328.741      45884.6      365.617      471.329     -1.00000
      757.000      317.000      50.5105      88.4845      123.414      321.331      392.570      493.735      1965.19      2313.39      6219.39      18639.2      38164.2      52170.2      69574.4      123468.      13.0000
      144.000      995.000      105.195      50.8354      86.7223      94.4438      57.1774      94.1034      107.240      114.318      194.576      8008.98      283.448      46781.3      304.867      388.248     -1.00000
      417.000      152.000      32.3073      91.6358      106.723      361.280      377.660      577.541      1963.35      2331.58      6174.54      18507.9      37797.0      52102.5      69239.8      123474.      13.0000
      213.000      482.000      67.2858      86.0838      126.713      265.399      299.588      378.510      1428.93      1753.37      4649.92      14674.8      31301.5      45464.8      63325.2      123476.      13.0000
      624.000      893.000      115.398      148.003      151.749      295.602      370.554      499.038      1619.77      1934.37      5138.94      16132.8      34065.6      47941.6      65081.7      123479.      13.0000
      774.000      911.000      119.408      137.536      134.074      278.503      369.371      452.565      1619.99      1915.55      5256.63      16294.4      33663.7      47178.4      62947.1      123109.      13.0000
      973.000      430.000      34.9123      19.8461      13.2918      40.6725      46.6589      23.3608      82.2413      63.8488      128.183      1630.96      268.752      38809.1      332.432      427.496     -1.00000
      606.000      79.0000      17.0135      18.8412      8.38414      14.7220      49.7564    0.0348163      119.641      116.171      294.544      6905.49      1591.48      37931.0      3135.58      7695.33     -1.00000
      844.000      950.000      129.419      198.298      184.797      501.660      589.393      791.364      3176.61      3870.65      10740.3      37082.2      61912.4      99570.7      105164.      123475.      13.0000
      580.000      531.000      63.3270      5.53970      27.5085      3.56725      57.5392      1.94729      112.420      96.7530      158.419      5947.73      304.007      34548.6      376.784      542.908     -1.00000
      121.000      331.000      30.9309      11.1986      4.41388      90.7230      35.8675      46.6937      260.206      297.120      685.437      6455.23      4141.29      33860.8      8234.71      20684.9     -1.00000
      483.000      824.000      108.511      1.71403      34.5885      52.2686      14.2593      56.4159      109.010      88.9663      180.218      6006.73      309.592      35447.8      364.270      473.692     -1.00000
      744.000      647.000      91.0011      134.019      115.658      286.295      366.433      453.932      1486.47      1655.11      4528.10      15198.8      30934.0      48676.8      60480.7      123471.      13.0000
      191.000      582.000      76.3410      143.917      129.170      276.355      317.802      402.965      1486.51      1733.52      4814.82      14853.5      31241.5      43706.5      59781.2      120827.     -1.00000
      665.000      677.000      89.5014      98.1457      100.670      287.263      311.191      453.621      1473.28      1738.30      4693.31      14244.4      29876.7      42174.7      57794.2      120781.     -1.00000
      881.000      92.0000      28.7560      107.395      114.310      276.727      273.015      395.619      1459.83      762.924      4627.30      7404.11      30498.4      1451.74      58650.1      118878.     -1.00000
      500.000      704.000      94.8284      118.596      112.712      186.174      272.370      315.869      1206.07      1461.97      3949.11      12505.0      27031.0      38683.0      53550.2      119835.     -1.00000
      985.000      997.000      106.960      112.964      125.956      231.182      241.589      366.025      1374.72      1625.11      4458.30      13792.4      28799.9      41255.6      56272.9      120039.     -1.00000
      247.000      466.000      45.6860      43.0504      126.042      184.928      275.155      293.270      1079.54      988.542      3238.35      8549.46      22524.8      23418.7      46440.0      113240.     -1.00000
      380.000      1.00000      8.54631      97.7085      10.1801      224.546      280.712      359.993      1084.90      1270.46      3288.06      10123.8      22171.2      31392.4      45850.2      115385.     -1.00000
