PDS_VERSION_ID         = PDS3
RECORD_TYPE            = STREAM
OBJECT                 = TEXT
  PUBLICATION_DATE     = 2014-02-19
  INTERCHANGE_FORMAT   = ASCII
  NOTE                 = "NAC hot pixel file for epoch 2004.3."
END_OBJECT             = TEXT
END

NAC hot pixel list. Lines 1 and 2 are column headings giving exposure time 
(sec) and gain state (e-/DN), respectively, of source dark images. Starting 
on line 3, first two columns indicate x and y value of hot pixel; columns 3 
through N-1 give median electron counts for each exposure bin, and last (Nth) 
column contains either the index of the exposure bin where saturation first 
occurs, or -1 if no saturation.

\begindata
      584.000      74.0000      19.5187      59.1101      49.9081      142.540      154.554      399.428      572.078      1036.45      1223.13      3177.71      3871.36      4576.77      6746.53      14026.8      25156.6      41397.3      112798.     -1.00000
      12.0000      288.000      12.8469      32.9075      44.6258      129.731      58.9005      363.081      555.307      1054.92      1277.79      3302.75      1776.44      2060.40      6586.73      13849.0      26865.2      44495.4      112757.     -1.00000
      977.000      227.000      32.9575      40.5046      59.4399      138.628      98.5253      356.970      475.476      501.489      1021.49      2592.73      2985.59      2199.20      5569.20      11979.6      22052.1      37277.6      111031.     -1.00000
      798.000      803.000      65.3844      73.1865      110.706      172.290      59.3320      393.045      547.972      108.197      1120.71      2959.64      6239.77      244.472      6781.23      14192.0      25291.3      41762.3      110152.     -1.00000
      985.000      997.000      69.0945      82.3311      99.2653      155.629      208.720      405.901      569.672      1036.48      1180.95      3147.08      3994.71      4616.15      6820.72      14587.7      26031.5      42894.3      110184.     -1.00000
      802.000      40.0000      23.4776      26.4293      59.1175      146.116      179.649      449.294      643.436      1192.05      1386.99      3676.72      4542.91      5288.93      7773.11      16146.3      28018.8      45928.5      107606.     -1.00000
      566.000      332.000      45.2056      37.6559      73.2484      144.647      173.210      393.323      549.999      976.618      1181.06      3056.71      3752.07      4446.21      6558.29      13880.0      24659.9      41112.2      106734.     -1.00000
      592.000      399.000      38.8488      52.2857      74.5473      135.385      157.997      301.047      463.625      902.162      966.523      2491.15      3334.07      3928.67      5327.46      11423.9      20749.6      35888.6      106743.     -1.00000
      845.000      863.000      69.8892      77.3529      102.651      160.856      182.268      375.155      500.634      848.119      999.705      2424.69      3052.58      3583.48      5213.64      11526.9      21404.9      36664.9      105495.     -1.00000
      552.000      694.000      58.9646      87.7719      94.5603      183.027      180.164      437.346      581.380      987.521      1234.52      3117.44      3816.78      4383.30      6673.72      14012.4      24928.7      40629.4      98388.6     -1.00000
      771.000      492.000      57.6614      64.1045      92.4630      155.207      172.622      389.282      543.092      977.429      1168.70      2965.56      3670.83      4307.48      6402.49      13416.0      24000.0      39418.0      96772.8     -1.00000
      325.000      995.000      77.0496      87.9195      104.902      148.130      163.131      335.221      464.293      754.286      905.493      2292.50      2833.09      3391.74      5126.76      11138.4      20201.5      34566.0      95966.4     -1.00000
      444.000      692.000      66.9050      58.8725      90.4696      148.834      317.478      371.123      521.622      1774.41      1045.53      2651.69      15962.1      8329.18      5785.73      12267.4      21964.2      36487.1      95200.4     -1.00000
      758.000      44.0000      19.1703      29.4107      74.5310      109.939      135.465      348.778      458.155      848.227      1021.13      2574.55      3134.76      3718.19      5505.28      11436.5      20593.0      34293.0      92011.8     -1.00000
      147.000      68.0000      17.2778      33.6514      84.3830      150.022      191.304      489.465      669.268      1186.09      1478.07      3736.79      4543.89      5363.67      7830.64      16583.8      40234.7      48657.8      123472.      16.0000
      476.000      340.000      44.7334      49.7090      97.3283      136.215      168.139      365.992      519.180      906.337      1059.24      2753.00      3451.96      4064.53      5988.11      12491.7      22199.3      36293.1      91997.0     -1.00000
      62.0000      49.0000      23.3660      35.0750      73.6119      144.640      166.334      391.796      553.084      974.344      1137.57      2838.27      3474.50      4170.31      6055.94      12604.9      22330.3      36211.9      90443.6     -1.00000
      466.000      294.000      41.4184      61.5092      88.0209      124.326      154.548      349.516      478.262      795.835      1029.13      2549.40      2966.29      3505.24      5321.97      11355.8      20442.7      33886.9      90432.0     -1.00000
      831.000      59.0000      24.2698      30.1315      59.4456      117.688      123.632      319.102      444.588      783.153      946.618      2381.28      2952.39      3522.47      5229.85      10938.2      19724.9      32924.6      89636.4     -1.00000
      945.000      352.000      23.2424      51.6193      32.2749      52.4451      60.9825      298.545      348.419      225.287      859.653      1754.40      792.834      990.601      388.041      692.692      17178.6      28639.0      410.564     -1.00000
      324.000      402.000      44.1100      46.1633      37.4505      53.5112      178.238      71.6128      77.1228      974.451      92.8972      164.782      3454.14      4070.11      245.142      385.474      535.737      709.133      89257.6     -1.00000
      563.000      903.000      74.3255      76.0801      94.2335      151.654      154.656      289.088      392.949      695.155      791.809      2057.07      2634.90      3145.68      4448.38      9591.43      17873.8      30424.2      89632.7     -1.00000
      501.000      448.000      41.3585      36.0319      73.6725      124.163      98.8318      312.615      401.077      504.114      846.179      2151.94      1762.73      2133.16      4660.11      9872.39      17396.1      28391.7      24733.4     -1.00000
      424.000      78.0000      20.3517      31.7436      54.2159      121.145      132.724      335.222      453.420      821.262      963.927      2417.47      2988.58      3545.79      5186.05      10827.7      19592.1      32463.3      88086.6     -1.00000
      576.000      320.000      50.4878      55.7451      87.0320      178.589      201.128      391.470      553.374      900.142      1097.79      2688.52      3301.90      3860.49      5622.08      11954.9      21388.8      34975.0      87306.2     -1.00000
      705.000      164.000      37.0222      46.2984      38.5063      114.053      121.307      270.048      398.695      719.876      901.481      2279.83      2814.72      3301.50      4887.00      10331.2      18542.3      31072.5      85766.0     -1.00000
      247.000      467.000      58.2062      52.1651      64.8035      127.604      115.193      232.448      334.281      569.225      654.269      1688.29      2033.47      2400.83      3510.61      7068.84      13763.5      24035.5      80522.4     -1.00000
      941.000      993.000      61.8151      81.7435      97.9886      145.397      136.585      269.013      348.150      626.166      745.835      1895.49      2232.26      2708.42      3904.38      8627.48      16020.6      28225.3      85760.6     -1.00000
      724.000      209.000      36.4395      35.5600      68.3100      123.515      144.553      353.210      487.184      805.676      1025.04      2646.58      3301.51      3838.76      5562.79      11716.5      20635.8      33796.5      85002.3     -1.00000
      527.000      84.0000      29.2426      27.8059      49.8451      138.659      159.908      350.717      488.869      1116.75      1001.54      2597.30      3859.00      4418.49      5488.82      11250.7      20093.4      32932.6      84279.5     -1.00000
      312.000      158.000      29.5535      44.3590      48.5442      110.848      120.481      289.559      418.746      758.750      873.046      2325.45      2797.57      3337.15      4873.95      10270.2      18546.7      31315.7      84255.8     -1.00000
      345.000      537.000      58.5903      62.8942      87.4931      148.088      174.996      393.642      543.361      794.506      1157.72      2974.31      3330.62      4292.71      6240.26      13113.8      23144.8      36925.8      82391.1     -1.00000
      903.000      99.0000      32.1743      20.0512      32.9778      82.5903      57.6220      239.740      299.434      272.393      696.626      1724.03      789.510      1006.77      3705.00      8373.36      15232.2      24893.7      80881.4     -1.00000
      919.000      948.000      72.5576      69.1706      95.2638      151.484      155.443      272.619      384.267      632.889      739.443      1871.67      2367.30      2846.38      4136.42      9018.59      16683.5      28243.3      80166.5     -1.00000
      96.0000      767.000      76.7552      79.5354      92.6799      142.072      190.484      308.736      428.137      979.353      849.995      2157.81      3680.98      4291.92      4591.19      9686.16      17555.4      29213.1      79038.5     -1.00000
      21.0000      284.000      23.3147      41.9273      63.9997      94.1975      63.8712      238.977      356.811      325.792      739.547      1933.12      1158.06      1384.82      3888.78      7984.53      14604.9      24841.8      386.709     -1.00000
      704.000      185.000      13.7159      25.0725      48.0196      87.1575      160.920      243.151      327.442      908.464      701.096      1869.22      2490.43      4715.33      3971.29      8506.51      15294.8      26027.7      77954.4     -1.00000
      665.000      677.000      71.8138      70.7439      72.7251      150.918      228.179      299.745      394.030      1260.95      846.364      2179.47      4766.74      5592.24      4642.38      9683.31      17429.6      28744.2      76497.8     -1.00000
      785.000      572.000      62.8132      70.4821      87.7234      138.062      162.401      332.205      428.857      767.632      885.509      2296.48      2801.57      3394.37      5023.86      10515.2      18778.3      30662.5      75423.2     -1.00000
      54.0000      947.000      80.0794      97.4865      91.9782      125.026      141.007      238.460      345.791      631.374      722.536      1848.87      2332.21      2732.38      4055.53      8773.10      16227.8      27190.4      75079.9     -1.00000
      460.000      592.000      53.3436      60.6528      73.4680      126.463      147.631      272.512      353.301      725.996      757.944      1829.85      2646.61      3091.17      3907.87      8309.89      15139.2      25669.8      74704.0     -1.00000
      417.000      843.000      65.5111      68.6533      97.6832      144.750      155.198      268.926      360.846      631.117      747.028      1839.34      2231.92      2690.15      3940.34      8509.78      15678.6      26572.0      73981.8     -1.00000
      680.000      284.000      28.0565      33.1303      46.8096      114.591      121.949      256.536      369.674      633.977      734.016      1842.31      2350.20      2722.86      3940.88      8354.28      15018.6      25341.6      71870.5     -1.00000
      373.000      655.000      46.7374      59.0457      87.3717      118.449      146.225      300.000      394.205      693.634      817.750      2087.74      2539.53      3009.21      4455.51      9564.49      16881.4      28114.9      71863.1     -1.00000
      819.000      249.000      37.3903      32.6231      53.8966      93.4320      122.355      223.332      316.482      636.691      659.965      1748.99      2337.10      2731.61      3756.49      8047.29      14725.1      24790.7      71538.0     -1.00000
      402.000      33.0000      9.29530      21.6840      27.5905      94.3631      107.980      244.850      336.228      644.358      754.487      1909.79      2345.30      2780.69      4063.61      8402.60      15221.6      25620.3      70826.6     -1.00000
      777.000      92.0000      32.8579      34.2765      51.3772      144.629      161.890      400.684      568.387      1005.38      1176.02      3068.07      3847.27      4541.02      6637.21      13840.0      24449.4      39526.3      68772.2     -1.00000
      98.0000      86.0000      30.6845      9.54680      17.3916      32.7454      25.0032      54.4389      35.8718      102.329      52.9220      118.678      126.511      144.690      155.495      241.217      341.557      331.234      68429.1     -1.00000
      540.000      708.000      71.3652      66.5342      79.6774      126.532      127.026      243.679      324.951      579.765      664.336      1585.28      2026.20      2281.26      3551.27      7565.53      13878.9      23630.8      68101.5     -1.00000
      149.000      961.000      76.0884      68.2670      86.2984      134.402      129.658      227.242      306.726      526.743      583.144      1465.52      1786.90      2162.17      3200.51      7082.70      12977.1      22468.9      67079.1     -1.00000
      784.000      648.000      54.1607      55.5852      87.0707      120.617      124.817      244.396      324.570      515.044      647.126      1571.04      2033.65      2353.52      3508.91      7580.64      13595.3      23162.2      66387.8     -1.00000
