PDS_VERSION_ID         = PDS3
RECORD_TYPE            = STREAM
OBJECT                 = TEXT
  PUBLICATION_DATE     = 2014-02-19
  INTERCHANGE_FORMAT   = ASCII
  NOTE                 = "WAC hot pixel file for epoch 2009.0."
END_OBJECT             = TEXT
END

WAC hot pixel list. Lines 1 and 2 are column headings giving exposure time 
(sec) and gain state (e-/DN), respectively, of source dark images. Starting 
on line 3, first two columns indicate x and y value of hot pixel; columns 3 
through N-1 give median electron counts for each exposure bin, and last (Nth) 
column contains either the index of the exposure bin where saturation first 
occurs, or -1 if no saturation.

\begindata
      0.00000      0.00000      0.00000      10.0000      32.0000      100.000      320.000      560.000      1200.00
      0.00000      0.00000      11.7270      11.7270      27.6800      27.6800      27.6800      27.6800      27.6800
      518.000      858.000      192.067      11236.6      35772.8      98637.7      111352.      111349.      111347.      4.00000
      554.000      174.000      139.191      13109.4      39266.0      99677.4      111341.      111350.      111340.      4.00000
      833.000      328.000      148.926      13462.4      39938.9      97768.8      111344.      111340.      111347.      4.00000
      792.000      1007.00      198.572      12962.2      38903.8      96438.7      111347.      111346.      111343.      4.00000
      413.000      578.000      127.716      7678.16      23550.8      61571.0      111355.      111341.      111349.      4.00000
      577.000      598.000      112.285      6261.71      20120.0      58331.6      111353.      111343.      111344.      4.00000
      685.000      585.000      141.744      7473.72      22442.7      56767.9      111348.      111348.      111348.      4.00000
      259.000      132.000      80.4478      5680.04      18084.3      52058.6      111343.      111354.      111339.      4.00000
      511.000      126.000      44.0336      5261.47      16793.3      50838.7      111352.      111344.      111351.      4.00000
      561.000      116.000      64.0619      6167.19      18802.7      50590.1      111340.      111346.      111337.      4.00000
      640.000      997.000      109.401      3768.00      12781.7      39602.7      106700.      111352.      111354.      5.00000
      947.000      51.0000      59.2351      3815.09      12090.2      36741.9      103290.      111351.      111337.      5.00000
      162.000      1018.00      124.508      3983.26      13835.5      42064.4      104747.      111349.      111350.      5.00000
      339.000      693.000      72.2236      4287.36      14112.3      41897.2      104012.      111350.      111341.      5.00000
      962.000      403.000      57.3077      5119.49      16091.1      44469.1      102388.      111350.      111338.      5.00000
      365.000      612.000      85.9745      3539.36      10904.6      33265.4      91365.4      111346.      111338.      5.00000
      9.00000      297.000      86.8893      3326.04      10568.8      31693.3      83664.0      109472.      111340.      5.00000
      224.000      420.000      80.1101      3020.89      9739.34      29803.9      82012.5      111351.      111342.      5.00000
      310.000      842.000      96.5372      3520.04      10072.5      31734.7      82309.7      111340.      111345.      5.00000
      232.000      277.000      77.8549      3697.24      11637.3      33405.7      83035.9      111351.      111345.      5.00000
      518.000      859.000      116.258      334.098      646.484      1104.55      25379.3      93910.0      111345.      6.00000
      663.000      382.000      105.180      2633.29      8435.47      25465.2      71552.1      109379.      111340.      5.00000
      554.000      175.000      63.0809      100.251      249.400      402.653      6278.91      60608.9      111337.      6.00000
      372.000      333.000      78.5848      1901.63      6267.72      19640.9      60745.5      99861.6      111351.      6.00000
      210.000      792.000      104.974      2213.29      7448.77      23158.6      66313.7      102702.      111348.      6.00000
      615.000      629.000      62.8242      2182.58      7391.37      23169.5      66619.3      102006.      111350.      6.00000
      971.000      821.000      83.4445      2313.95      7684.31      24053.5      67719.6      102915.      111346.      6.00000
      231.000      20.0000      29.4456      2807.55      8900.24      25964.5      69993.1      103917.      111352.      6.00000
      119.000      316.000      64.3094      3162.83      10077.7      29109.1      74106.6      105840.      111347.      6.00000
      666.000      481.000      42.8003      3056.00      9564.86      28115.5      72733.1      104768.      111352.      6.00000
      898.000      537.000      94.5303      2305.65      7721.47      23251.3      64617.2      97665.8      111351.      6.00000
      707.000      655.000      77.4723      3341.56      10978.1      32100.5      80514.2      109161.      111341.      6.00000
      54.0000      76.0000      33.1594      2901.93      8915.52      25951.2      67865.1      99393.8      111343.      6.00000
      906.000      454.000      27.4554      2247.35      7199.80      21824.2      62291.0      95416.4      111350.      6.00000
      787.000      651.000      116.620      1976.57      5726.10      18857.5      55219.4      89735.4      111342.      6.00000
      826.000      799.000      70.1569      2355.04      7777.63      23528.3      64547.9      96590.1      111336.      6.00000
      281.000      753.000      123.056      3276.31      9463.14      28547.3      70964.4      100757.      111349.      6.00000
      842.000      712.000      27.1428      1521.71      5090.44      16358.4      51228.3      86357.5      111348.      6.00000
      570.000      705.000      106.772      1632.17      5445.89      17359.6      52274.1      83558.8      111349.      6.00000
