PDS_VERSION_ID         = PDS3
RECORD_TYPE            = STREAM
OBJECT                 = TEXT
  PUBLICATION_DATE     = 2017-12-05
  INTERCHANGE_FORMAT   = ASCII
  NOTE                 = "NAC hot pixel file for epoch 2015.7."
END_OBJECT             = TEXT
END

NAC hot pixel list. Lines 1 and 2 are column headings giving exposure time 
(sec) and gain state (e-/DN), respectively, of source dark images. Starting 
on line 3, first two columns indicate x and y value of hot pixel; columns 3 
through N-1 give median electron counts for each exposure bin, and last (Nth) 
column contains either the index of the exposure bin where saturation first 
occurs, or -1 if no saturation.

\begindata
      0.00000      0.00000      0.00000      10.0000      32.0000      100.000      320.000      560.000      1200.00
      0.00000      0.00000      12.8410      12.8410      30.2700      30.2700      30.2700      30.2700      30.2700
      967.000      336.000      301.790      29151.5      79947.9      125469.      125460.      125479.      125466.      3.00000
      804.000      654.000      340.425      26373.0      74694.4      125470.      125473.      125487.      125487.      3.00000
      964.000      361.000      268.645      25747.0      71030.5      125479.      125494.      125471.      125484.      3.00000
      481.000      99.0000      202.430      19744.6      58405.4      125473.      125465.      125481.      125463.      3.00000
      50.0000      614.000      240.394      20266.8      57098.6      124097.      125474.      125477.      125476.      3.00000
      190.000      864.000      253.623      15237.3      47005.2      118348.      125467.      125472.      125467.      4.00000
      996.000      931.000      174.512      9991.46      33746.3      95936.5      125484.      125487.      125474.      4.00000
      98.0000      87.0000      101.373      10939.4      33451.5      89887.0      125470.      125488.      125502.      4.00000
      845.000      326.000      118.377      10688.6      34627.1      88885.5      125478.      125481.      125482.      4.00000
      975.000      866.000      170.888      8458.85      28394.1      83014.7      125467.      125466.      125463.      4.00000
      397.000      137.000      97.0977      8401.65      26766.7      78240.3      125470.      125477.      125479.      4.00000
      297.000      396.000      133.618      10723.4      32539.7      83692.5      125494.      125465.      125465.      4.00000
      343.000      526.000      160.203      9998.65      31015.2      80563.3      125485.      125484.      125483.      4.00000
      158.000      65.0000      121.719      10507.2      30786.8      75191.5      125471.      125474.      125458.      4.00000
      573.000      212.000      85.2209      8390.35      26529.7      71126.2      125462.      125474.      125478.      4.00000
      37.0000      647.000      148.432      7902.38      24956.8      69800.7      125492.      125486.      125490.      4.00000
      213.000      482.000      94.6343      6608.68      22049.8      65244.0      125484.      125465.      125481.      4.00000
      381.000      361.000      108.845      7544.84      24011.4      66637.2      125494.      125471.      125484.      4.00000
      898.000      949.000      185.241      4696.97      16628.9      57316.9      125476.      125464.      125472.      4.00000
      967.000      351.000      112.366      5580.18      18436.4      58145.2      125485.      125463.      125460.      4.00000
      546.000      747.000      188.260      5598.91      19103.8      58497.7      125465.      125465.      125462.      4.00000
      919.000      767.000      151.193      5299.06      19292.1      58515.7      125490.      125479.      125479.      4.00000
      345.000      147.000      87.7583      6556.50      20846.2      59760.4      125477.      125463.      125461.      4.00000
      599.000      452.000      118.145      6510.15      20740.2      58952.2      125470.      125484.      125488.      4.00000
      859.000      357.000      86.0451      6453.25      20800.9      58695.4      125483.      125465.      125481.      4.00000
      268.000      74.0000      74.1477      5939.32      18298.1      52185.4      125480.      125467.      125467.      4.00000
      345.000      213.000      49.1379      3052.22      9731.53      28264.8      115212.      125467.      125478.      5.00000
      967.000      337.000      83.0533      289.599      541.735      1015.08      88469.4      125475.      125463.      5.00000
      242.000      621.000      134.760      4010.41      13952.3      43892.0      122708.      125465.      125454.      5.00000
      3.00000      884.000      26.1842      3462.69      12916.3      41769.2      116853.      125484.      125488.      5.00000
      960.000      153.000      45.4674      4156.33      13433.1      40995.3      112062.      125467.      125463.      5.00000
      149.000      356.000      76.4529      5147.04      16872.1      49116.4      118608.      125462.      125477.      5.00000
      142.000      23.0000      55.7963      4860.72      15293.6      44484.0      114003.      125465.      125446.      5.00000
      117.000      230.000      76.5686      5402.33      16895.1      48314.4      116716.      125472.      125465.      5.00000
      408.000      377.000      76.6284      5064.19      12097.4      37479.7      108312.      125500.      125472.      5.00000
      151.000      977.000      207.647      5714.92      19121.7      54706.8      121364.      125489.      125460.      5.00000
      804.000      655.000      174.405      443.636      826.022      1504.76      77667.4      125491.      125483.      5.00000
      842.000      1000.00      191.802      4923.15      16579.4      48831.4      114753.      125463.      125483.      5.00000
      56.0000      789.000      165.553      4644.88      15490.2      45155.4      111559.      125470.      125460.      5.00000
      92.0000      413.000      100.316      6689.00      20963.1      55936.2      119304.      125470.      125481.      5.00000
      689.000      807.000      150.053      2690.97      9485.21      31701.0      99444.7      125482.      125492.      5.00000
      544.000      256.000      47.2374      3050.13      9875.63      31314.3      98691.1      125476.      125471.      5.00000
      649.000      346.000      61.8204      3016.58      9968.50      31927.7      99189.6      125478.      125452.      5.00000
      899.000      52.0000      67.5188      6836.45      20640.3      53679.7      114360.      125472.      125483.      5.00000
      910.000      336.000      57.7500      3049.49      10187.5      31920.3      95927.1      125479.      125466.      5.00000
      25.0000      684.000      136.043      3619.33      12403.9      37697.5      100402.      125472.      125475.      5.00000
      1008.00      692.000      112.876      3059.31      10653.9      33117.8      94937.1      125477.      125478.      5.00000
      865.000      462.000      92.4840      4985.43      15938.1      44510.0      103209.      125479.      125464.      5.00000
      462.000      84.0000      56.0539      3731.57      11907.1      35362.3      94367.1      125486.      125490.      5.00000
