PDS_VERSION_ID         = PDS3
RECORD_TYPE            = STREAM
OBJECT                 = TEXT
  PUBLICATION_DATE     = 2017-12-05
  INTERCHANGE_FORMAT   = ASCII
  NOTE                 = "NAC hot pixel file for epoch 2014.3."
END_OBJECT             = TEXT
END

NAC hot pixel list. Lines 1 and 2 are column headings giving exposure time 
(sec) and gain state (e-/DN), respectively, of source dark images. Starting 
on line 3, first two columns indicate x and y value of hot pixel; columns 3 
through N-1 give median electron counts for each exposure bin, and last (Nth) 
column contains either the index of the exposure bin where saturation first 
occurs, or -1 if no saturation.

\begindata
      0.00000      0.00000      0.00000      10.0000      32.0000      100.000      320.000      560.000      1200.00
      0.00000      0.00000      12.8410      12.8410      30.2700      30.2700      30.2700      30.2700      30.2700
      967.000      336.000      308.376      29367.2      80108.4      125509.      125475.      125482.      125480.      3.00000
      964.000      361.000      285.485      28174.4      77503.7      125479.      125485.      125490.      125477.      3.00000
      50.0000      614.000      235.417      19311.7      55498.4      121592.      125478.      125485.      125485.      4.00000
      297.000      396.000      238.102      18104.4      49266.0      114187.      125492.      125498.      125487.      4.00000
      996.000      931.000      194.478      10716.4      34902.8      98822.9      125479.      125491.      125485.      4.00000
      481.000      99.0000      115.974      11546.9      35332.7      96852.0      125494.      125473.      125490.      4.00000
      213.000      482.000      158.074      9904.62      32619.5      92564.5      125480.      125502.      125473.      4.00000
      98.0000      87.0000      116.716      10905.9      33575.1      89534.5      125480.      125491.      125494.      4.00000
      466.000      982.000      262.361      9325.54      31010.6      86577.9      125499.      125490.      125502.      4.00000
      845.000      326.000      114.714      11043.4      35633.9      89802.4      125473.      125496.      125482.      4.00000
      919.000      767.000      194.523      9114.17      29389.8      82756.8      125480.      125486.      125484.      4.00000
      843.000      421.000      107.087      8065.61      26386.7      76700.9      125498.      125484.      125492.      4.00000
      343.000      526.000      163.464      10163.8      31318.8      81091.9      125470.      125494.      125474.      4.00000
      573.000      212.000      104.545      8675.56      26937.0      71847.4      125475.      125486.      125498.      4.00000
      37.0000      647.000      165.770      7725.41      24963.1      69748.1      125477.      125499.      125494.      4.00000
      515.000      513.000      145.804      8076.14      26237.4      69940.8      125502.      125496.      125478.      4.00000
      466.000      770.000      183.775      5776.38      21931.7      62514.2      125484.      125496.      125491.      4.00000
      859.000      357.000      74.7188      7076.67      22416.6      62445.0      125501.      125492.      125488.      4.00000
      599.000      452.000      102.967      6533.99      20709.1      59249.1      125474.      125483.      125498.      4.00000
      190.000      864.000      210.195      6412.44      21087.2      59708.0      125507.      125493.      125484.      4.00000
      967.000      351.000      116.399      5204.80      16943.7      53195.2      125498.      125494.      125473.      4.00000
      117.000      230.000      67.3017      5742.13      17914.8      51125.8      123654.      125474.      125477.      4.00000
      570.000      606.000      116.682      4378.15      14721.1      46248.1      125483.      125502.      125502.      4.00000
      345.000      147.000      68.4900      5004.96      15835.7      46656.7      123200.      125494.      125478.      4.00000
      649.000      346.000      58.3087      4192.78      14183.0      44471.5      125509.      125489.      125481.      4.00000
      967.000      337.000      75.6334      293.202      524.316      996.092      87968.4      125481.      125483.      5.00000
