PDS_VERSION_ID         = PDS3
RECORD_TYPE            = STREAM
OBJECT                 = TEXT
  PUBLICATION_DATE     = 2014-02-19
  INTERCHANGE_FORMAT   = ASCII
  NOTE                 = "WAC hot pixel file for epoch 2008.5."
END_OBJECT             = TEXT
END

WAC hot pixel list. Lines 1 and 2 are column headings giving exposure time 
(sec) and gain state (e-/DN), respectively, of source dark images. Starting 
on line 3, first two columns indicate x and y value of hot pixel; columns 3 
through N-1 give median electron counts for each exposure bin, and last (Nth) 
column contains either the index of the exposure bin where saturation first 
occurs, or -1 if no saturation.

\begindata
      0.00000      0.00000      0.00000      10.0000      32.0000      100.000      560.000      1200.00
      0.00000      0.00000      11.7270      11.7270      27.6800      27.6800      27.6800      27.6800
      518.000      858.000      251.835      11228.5      35608.5      98121.0      111354.      111356.      4.00000
      554.000      174.000      149.176      12809.0      38398.2      98116.9      111345.      111350.      4.00000
      833.000      328.000      128.361      13525.9      40333.7      98313.1      111354.      111351.      4.00000
      792.000      1007.00      295.902      13037.6      39065.1      96644.6      111354.      111353.      4.00000
      577.000      598.000      173.811      6264.24      20353.2      58587.0      111355.      111353.      4.00000
      685.000      585.000      171.351      7413.38      22454.1      56634.8      111340.      111348.      4.00000
      259.000      132.000      86.5867      5715.41      18132.0      52200.1      111347.      111347.      4.00000
      561.000      116.000      77.0267      6098.77      18686.2      50218.9      111345.      111346.      4.00000
      962.000      403.000      78.1050      5274.19      16580.7      45950.6      111348.      111351.      4.00000
      162.000      1018.00      229.266      4009.60      13945.6      41884.9      111352.      111347.      4.00000
      947.000      51.0000      52.8375      3813.61      12148.7      36637.4      111349.      111350.      4.00000
      365.000      612.000      150.252      3283.91      11023.5      33042.0      111359.      111352.      4.00000
      224.000      420.000      99.2424      2944.26      9833.40      30219.9      111349.      111352.      4.00000
      906.000      454.000      89.9883      2979.39      9570.23      28943.8      111345.      111346.      4.00000
      945.000      87.0000      19.5479      749.299      2370.96      25005.9      105124.      73826.0     -1.00000
      518.000      859.000      217.411      312.823      584.571      1057.84      95269.4      111355.      5.00000
      9.00000      297.000      87.4926      3173.11      10157.9      30409.8      108721.      111343.      5.00000
      971.000      821.000      181.235      2341.51      7881.66      24046.8      103713.      111354.      5.00000
      666.000      481.000      86.3176      2984.52      9693.97      28358.9      105204.      111359.      5.00000
      615.000      629.000      135.100      2208.00      7420.17      23271.1      102105.      111355.      5.00000
      119.000      316.000      69.0219      3144.77      9797.72      28314.7      104403.      111351.      5.00000
      54.0000      76.0000      47.2606      2912.00      9138.06      26270.5      100275.      111345.      5.00000
      826.000      799.000      169.671      2428.42      8048.44      24512.4      98843.8      111356.      5.00000
      707.000      655.000      146.796      2792.82      9143.83      27309.7      98558.6      111345.      5.00000
      281.000      753.000      172.376      3030.69      10068.7      29538.9      98200.1      111345.      5.00000
      640.000      997.000      276.041      6324.43      21056.4      30844.0      111351.      111346.      4.00000
      675.000      929.000      205.770      1958.89      6649.27      20295.2      88880.3      111351.      5.00000
      787.000      651.000      154.896      2041.34      6661.67      19706.5      88106.4      111358.      5.00000
      662.000      623.000      138.695      1532.67      5009.31      15869.5      84496.0      111349.      5.00000
      630.000      1000.00      212.489      1937.12      6393.55      19797.1      86098.2      111343.      5.00000
      775.000      945.000      189.498      1920.75      6254.33      19665.3      85948.8      111349.      5.00000
      842.000      712.000      151.859      1530.15      4928.39      15598.0      81787.9      111350.      5.00000
      570.000      705.000      146.049      1656.97      5591.87      17383.8      83421.2      111356.      5.00000
      1007.00      108.000      35.6530      1994.89      6288.48      19196.4      80935.3      111343.      5.00000
      898.000      537.000      101.053      1685.13      5676.22      17516.0      79547.6      111355.      5.00000
      78.0000      277.000      69.5624      1823.17      5849.27      17792.8      78026.9      111351.      5.00000
      950.000      163.000      27.8402      1529.61      4918.39      15058.9      76725.5      111353.      5.00000
      27.0000      157.000      53.6015      1712.51      5455.67      16609.8      78099.9      111348.      5.00000
      518.000      314.000      62.1666      1751.76      5675.08      16919.2      75608.6      111350.      5.00000
      196.000      915.000      176.399      1504.87      4953.97      15996.3      75758.0      111354.      5.00000
      385.000      611.000      107.624      1821.22      5981.25      17847.0      74900.4      111349.      5.00000
      176.000      663.000      118.249      1353.07      4467.22      13839.1      70664.5      111349.      5.00000
      293.000      642.000      145.587      1535.14      5011.76      15600.4      69795.8      111345.      5.00000
      822.000      465.000      98.7851      1468.54      4754.86      14735.0      70002.7      111350.      5.00000
      554.000      175.000      46.7927      122.245      249.079      381.902      58210.9      111351.      5.00000
      569.000      760.000      155.147      1524.56      4906.75      15028.1      67030.6      110887.      5.00000
      378.000      87.0000      43.0018      1662.25      5311.70      15860.3      68836.6      111350.      5.00000
      139.000      210.000      35.2677      1586.88      4929.80      14833.2      67119.9      111345.      5.00000
      631.000      4.00000      22.0177      1500.34      4514.99      13620.1      65206.8      111348.      5.00000
      625.000      654.000      135.971      1329.80      4422.92      13803.7      65311.9      111035.      5.00000
      675.000      260.000      51.1499      1320.25      4376.11      13270.3      63551.1      110049.      5.00000
