Time,Intensity,Emission,Polarization Angle,Wavelength
2006-12-25 15:10:01.151000+00:00,0.0121968,68.410206585682,60,343
2006-12-25 15:12:01.150000+00:00,0.0069539743,68.417837879024,0,343
2006-12-25 15:13:25.157000+00:00,0.013301289,68.423179712979,0,441
2006-12-25 15:14:37.157000+00:00,0.021839293,68.427757678244,60,441
2006-12-25 15:15:49.156000+00:00,0.021184152,68.432335240038,120,441
2006-12-25 15:16:37.560000+00:00,0.045065843,68.435412484676,120,569
2006-12-25 15:17:10.560000+00:00,0.050939772,68.437510344486,60,569
2006-12-25 15:17:43.560000+00:00,0.027966693,68.439608132782,0,569
2006-12-25 15:18:29.363000+00:00,0.040619042,68.442519680862,0,619
2006-12-25 15:19:17.363000+00:00,0.062836803,68.44557073721,60,619
2006-12-25 15:20:05.363000+00:00,0.058912899,68.448621642113,120,619
2006-12-25 15:22:25.134000+00:00,0.083817661,68.457504696377,IR,750
2006-12-25 15:27:37.125000+00:00,0.059681229,68.477328438572,IR,727
2006-12-25 15:29:47.131000+00:00,0.098537065,68.485587055384,IR,938
2007-03-12 22:39:25.757000+00:00,0.0006373311,44.123997578457,120,619
2007-03-29 00:28:02.048000+00:00,0.002751515,51.241377789952,120,343
2007-03-29 00:29:14.048000+00:00,0.002892802,51.236027107344,60,343
2007-03-29 00:30:26.047000+00:00,0.0022131398,51.230676698389,0,343
2007-03-29 00:32:01.055000+00:00,0.0034180561,51.22361674371,0,441
2007-03-29 00:33:45.054000+00:00,0.0043545179,51.215889074717,60,441
2007-03-29 00:35:29.053000+00:00,0.0042536445,51.208161822389,120,441
2007-03-29 00:36:13.157000+00:00,0.0095910067,51.204884967399,120,569
2007-03-29 00:36:46.157000+00:00,0.0088641746,51.202433170495,60,569
2007-03-29 00:37:19.057000+00:00,0.0082208738,51.19998884509,0,569
2007-03-29 00:38:03.060000+00:00,0.0094588231,51.196719680893,0,619
2007-03-29 00:38:51.960000+00:00,0.010123923,51.193086786042,60,619
2007-12-23 09:04:54.835000+00:00,0.0010864681,71.195995138167,120,343
2007-12-23 09:06:38.835000+00:00,0.0012344194,71.187101546438,60,343
2007-12-23 09:10:06.833000+00:00,0.0011412499,71.169316497027,0,441
2007-12-23 09:08:22.834000+00:00,0.00093437935,71.178208694557,0,343
2007-12-23 09:11:50.832000+00:00,0.0014768661,71.160424953847,60,441
2007-12-23 09:13:34.832000+00:00,0.0014682324,71.151533979519,120,441
2007-12-23 09:15:13.839000+00:00,0.0017898633,71.143070465454,60,569
2007-12-23 09:14:18.839000+00:00,0.001401864,71.147772012067,120,569
2007-12-23 09:16:08.839000+00:00,0.0015371284,71.138369101867,0,569
2007-12-23 09:17:15.742000+00:00,0.0019751468,71.132650524414,0,619
2007-12-23 09:18:25.741000+00:00,0.0023459503,71.126667604256,60,619
2007-12-23 09:19:35.741000+00:00,0.0020973834,71.120684895069,120,619
2007-12-23 09:27:00.806000+00:00,0.002228399,71.08265333747,IR,727
2007-12-23 09:22:25.316000+00:00,0.002309829,71.10619301104,IR,750
2008-01-08 16:35:19.874000+00:00,0.00062194216,62.677829544636,120,343
2007-12-23 09:28:54.806000+00:00,0.0032839538,71.072913772563,IR,938
2008-01-08 16:36:36.877000+00:00,0.001253497,62.671334692362,60,343
2008-01-08 16:38:15.884000+00:00,0.0015349025,62.662984666648,0,343
2008-01-08 16:40:29.991000+00:00,0.0022947837,62.651675756999,120,569
2008-01-08 16:41:24.995000+00:00,0.0033931667,62.647037862619,60,569
2008-01-08 16:42:19.894000+00:00,0.0033989623,62.642409086354,0,569
2008-01-08 16:43:26.802000+00:00,0.0043155812,62.636768135928,0,619
2008-01-08 16:44:36.801000+00:00,0.0037988178,62.630867006604,60,619
2008-01-08 16:45:46.801000+00:00,0.0028490168,62.624966222961,120,619
2008-01-08 16:48:35.400000+00:00,0.0080454666,62.610755613829,IR,750
2008-01-20 14:31:57.605000+00:00,0.00040764641,80.621717530019,120,343
2008-01-20 14:33:09.604000+00:00,0.0004846598,80.620469705457,60,343
2008-01-20 14:34:48.612000+00:00,0.00027503903,80.618748612652,0,343
2008-01-20 14:36:32.611000+00:00,0.00040999838,80.616934304935,0,441
2008-01-20 14:38:16.610000+00:00,0.0006861249,80.615113377458,60,441
2008-01-20 14:40:00.609000+00:00,0.000632693,80.61328582351,120,441
2008-01-20 14:40:44.713000+00:00,0.00056910032,80.612508790037,120,569
2008-01-20 14:41:39.713000+00:00,0.0006897042,80.611538116343,60,569
2008-01-20 14:42:34.612000+00:00,0.00054399774,80.610567373325,0,569
2008-01-20 14:43:41.516000+00:00,0.00083288259,80.609381851074,0,619
2008-01-20 14:44:51.515000+00:00,0.0011759218,80.608138541295,60,619
2008-01-20 14:46:01.515000+00:00,0.0011085101,80.606892200213,120,619
2008-01-20 14:48:49.586000+00:00,0.00093881902,80.603887400942,IR,750
2008-01-20 14:53:10.576000+00:00,0.00061897613,80.599186856844,IR,727
2008-11-15 11:41:23.863000+00:00,0.0061976095,45.270931236725,120,441
2008-11-15 11:44:41.861999,0.0028791763,45.254712537785,0,343
2008-11-15 11:48:41.860000+00:00,0.0035419555,45.235064204252,60,343
2008-11-15 11:52:10.859000+00:00,0.0035629994,45.217963514222,120,343
2009-03-31 03:25:46.040000+00:00,0.00073281961,9.2692586038662,120,343
2009-03-31 03:26:26.039000+00:00,0.0007913005,9.2745296689466,60,343
2009-03-31 03:27:06.039000+00:00,0.0020555574,9.27980085595,0,343
2009-03-31 03:28:05.450000,0.0013809063,9.2876299998293,120,441
2009-03-31 03:28:37.450000,0.0013041979,9.2918469302681,60,441
2009-03-31 03:29:09.450000,0.0033116636,9.2960638541929,0,441
2009-03-31 03:29:48.654000+00:00,0.0025412729,9.3012301041141,120,569
2009-03-31 03:30:05.657000+00:00,0.0025615836,9.3034707332852,60,569
2009-03-31 03:30:22.657000+00:00,0.0054576178,9.3057109652303,0,569
2009-03-31 03:31:15.469000,0.0033339295,9.3126704313095,120,619
2009-03-31 03:31:47.468000+00:00,0.0034000406,9.3168871903392,60,619
2009-03-31 03:32:19.468000+00:00,0.0066723535,9.3211040743195,0,619
2009-03-31 03:33:48.175000+00:00,0.0029582449,9.3327936356664,60,619
2009-03-31 03:33:16.176000+00:00,0.0029070182,9.3285769028079,120,619
2009-03-31 03:34:20.175000+00:00,0.0064036553,9.3370104932492,0,619
2009-03-31 03:35:22.575000+00:00,0.006503494,9.3452333450208,120,750
2009-03-31 03:36:26.574000+00:00,0.010459763,9.3536668787618,0,750
2009-03-31 03:37:30.574000+00:00,0.0035384689,9.3621005149194,120,727
2009-03-31 03:38:02.573000+00:00,0.0037636904,9.366317190057,60,727
2009-03-31 03:38:34.573000+00:00,0.0073802858,9.3705339894804,0,727
2009-03-31 03:55:46.027000+00:00,0.00037478699,9.5064494722114,120,343
2009-03-31 03:56:26.027000+00:00,0.0014284074,9.5117201200766,60,343
2009-03-31 03:57:06.026000+00:00,0.0014975149,9.5169906215771,0,343
2009-03-31 03:58:05.438000+00:00,0.00050058658,9.5248190660017,120,441
2009-03-31 03:58:37.437000+00:00,0.0024407399,9.5290354126826,60,441
2009-03-31 03:59:09.437000+00:00,0.0027695445,9.5332518815488,0,441
2009-03-31 03:59:48.641000+00:00,0.0016237251,9.5384175698729,120,569
2009-03-31 04:00:05.645000+00:00,0.0044869157,9.5406580858426,60,569
2009-03-31 04:00:22.644000+00:00,0.004481161,9.5428979402398,0,569
2009-03-31 04:01:15.452000+00:00,0.0021401306,9.5498561103436,120,619
2009-03-31 04:01:47.452000+00:00,0.0057199397,9.5540725312851,60,619
2009-03-31 04:02:19.451000+00:00,0.0057069338,9.5582888106028,0,619
2009-03-31 04:03:16.159000+00:00,0.0017333473,9.5657607936574,120,619
2009-03-31 04:03:48.159000+00:00,0.0052530533,9.569977177141,60,619
2009-03-31 04:04:20.158000+00:00,0.0054485644,9.5741934187966,0,619
2009-03-31 04:05:22.558000+00:00,0.0051093306,9.5824153178346,120,750
2009-03-31 04:05:54.558000+00:00,0.0094737886,9.5866316613005,60,750
2009-03-31 04:06:26.557000+00:00,0.0099177314,9.5908478627218,0,750
2009-03-31 04:07:30.557000+00:00,0.0027919577,9.5992804981517,120,727
2009-03-31 04:08:02.557000+00:00,0.0062847561,9.6034968002675,60,727
2009-03-31 04:08:34.557000+00:00,0.006453576,9.6077130919253,0,727
2009-03-31 04:25:46.014000+00:00,0.00056931487,9.7436110434435,120,343
2009-03-31 04:26:26.014000+00:00,0.0017296687,9.748880936006,60,343
2009-03-31 04:27:06.013000+00:00,0.00075807131,9.754150677834,0,343
2009-03-31 04:28:05.425000+00:00,0.0010100449,9.761977985712,120,441
2009-03-31 04:28:37.425000+00:00,0.0028165767,9.7661938479561,60,441
2010-03-05 20:36:49.721000+00:00,0.096060015,66.950352908562,60,51
2010-03-05 19:54:01.689000+00:00,0.09077967,66.978407860198,0,51
2010-04-24 02:55:33.141000+00:00,0.061638661,72.254908389675,0,51
2010-03-05 21:21:17.702000+00:00,0.094222359,66.918474356433,120,51
2010-04-24 02:56:35.464000+00:00,0.087465122,72.249210822427,60,51
2010-04-24 02:57:36.408000+00:00,0.091773242,72.243640841255,120,51
2010-04-24 02:58:08.998000+00:00,0.043397274,72.240662891787,IR,51
2010-06-13 13:04:47.418000,0.099465914,60.456094755478,IR,51
2010-06-13 13:05:56.371000+00:00,0.10722873,60.456135928509,0,51
2010-06-13 13:06:58.051000+00:00,0.058406089,60.456173642383,60,51
2010-06-13 13:08:00.150000+00:00,0.059328485,60.456212455331,120,51
2010-06-25 22:32:12.714000+00:00,0.082097761,78.055848117001,0,51
2010-06-25 22:34:16.717000+00:00,0.074343376,78.047460742042,120,51
2010-06-25 22:33:14.657000+00:00,0.10392014,78.051658009791,60,51
2010-06-25 22:35:37.770000,0.065079816,78.04198006826,IR,51
2010-06-28 22:19:04.872000+00:00,0.077058583,67.92465837065,0,51
2010-06-28 22:20:06.655000+00:00,0.050122067,67.924094849317,60,51
2010-06-28 22:21:08.745000+00:00,0.034073081,67.923529408939,120,51
2010-06-28 22:22:29.932000,0.068206117,67.9227913887,IR,51
2011-03-09 14:16:52.124000+00:00,0.0746461,66.151513658169,120,750
2011-03-11 13:59:22.040000+00:00,0.051787715,59.85397197818,0,750
2011-03-11 14:00:50.043000+00:00,0.06861347,59.853159661869,60,750
2011-03-11 14:02:22.046000+00:00,0.06239095,59.852312935837,120,750
2011-03-29 18:19:16.118000+00:00,0.010832064,69.330591789436,0,750
2011-03-29 18:20:43.122000+00:00,0.0057713795,69.336328611277,60,750
2011-03-29 18:22:17.121000+00:00,0.0035617198,69.342528406854,120,750
2011-04-12 11:03:59.644000+00:00,0.12778579,60.427655685538,0,750
2011-04-12 11:05:29.647000+00:00,0.069858871,60.426004453322,60,750
2011-04-12 11:07:03.646000+00:00,0.068987899,60.424282239444,120,750
2011-04-25 17:29:24.395000+00:00,0.13301921,64.501798593779,0,750
2011-04-25 17:30:43.895000+00:00,0.13471253,64.497856060685,60,750
2011-04-25 17:32:00.394000+00:00,0.14274333,64.494063730966,120,750
2011-05-12 09:41:25.796000+00:00,0.15420039,63.100298691969,0,750
2011-05-12 09:42:43.795000+00:00,0.14114237,63.100728294332,60,750
2011-05-12 09:44:01.795000+00:00,0.14482127,63.101159587841,120,750
2011-05-16 15:59:37.970000+00:00,0.012485255,80.816683119765,0,750
2011-05-16 16:00:59.477000+00:00,0.020884305,80.823941133131,60,750
2011-05-16 16:02:15.976000+00:00,0.018291911,80.830754483772,120,750
2011-05-16 16:03:47.980000+00:00,0.016898196,80.838950432867,IR,750
2011-12-26 08:46:59.154000+00:00,0.013181152,73.342893817823,60,750
2011-12-26 08:48:15.654000+00:00,0.016813239,73.348251857408,120,750
2012-01-08 01:02:25.224000+00:00,0.083783254,64.177426080595,0,750
2012-01-08 01:03:43.224000+00:00,0.087368868,64.179801795772,60,750
2012-01-08 01:05:01.223000+00:00,0.097540557,64.182178637033,120,750
2012-01-09 18:32:23.779000+00:00,0.061498128,70.941560750777,0,750
2012-01-09 18:33:43.279000+00:00,0.053767364,70.946358086415,60,750
2012-01-09 18:35:01.278000+00:00,0.059941866,70.951066079073,120,750
2012-01-21 00:29:25.095000+00:00,0.14434516,72.906563526449,0,750
2012-01-21 00:30:43.095000+00:00,0.096559294,72.899799220816,60,750
2012-01-21 00:32:01.094000+00:00,0.10996753,72.893037012699,120,750
2012-01-23 00:04:23.510000+00:00,0.10989719,62.770700019987,0,750
2012-01-23 00:05:43.009000+00:00,0.12201235,62.768106403446,60,750
2012-01-23 00:07:01.009000+00:00,0.13206084,62.765563484686,120,750
2012-01-25 00:10:25.913000+00:00,0.13730669,60.931542853386,0,750
2012-01-25 00:11:56.416000+00:00,0.098833591,60.932181295859,60,750
