Time,Intensity,SpacecraftAzimuth,Polarization Angle,Wavelength
2006-03-20 14:37:59.397000+00:00,0.00036899722,150.10551423676,0,441
2006-03-20 14:38:55.396000+00:00,0.0001413288,150.10874480943,60,441
2006-03-20 14:39:51.396000+00:00,0.00028222881,150.1119537305,120,441
2006-03-20 14:40:23.650000+00:00,0.00025239686,150.16434262517,120,569
2006-03-20 14:40:56.650000+00:00,0.00015172086,150.16623085394,60,569
2006-03-20 14:41:35.803000+00:00,0.00025756611,150.16846597815,0,569
2006-03-20 14:42:22.011000+00:00,0.00059420778,150.17108390114,0,619
2006-03-20 14:43:10.010000+00:00,0.00038119798,150.17378520909,60,619
2006-03-20 14:48:58.428000+00:00,0.00060019264,150.14208758312,IR,727
2006-03-20 14:43:58.010000+00:00,0.00048928696,150.17647464771,120,619
2006-03-20 14:46:14.413000+00:00,0.00058207021,150.18401956446,IR,750
2006-03-20 14:50:04.427000+00:00,0.00071995583,150.14556616697,IR,938
2006-07-05 01:49:44.718000+00:00,0.029215375,0.21291114055283,IR,727
2006-07-05 01:51:54.725000+00:00,0.03263874,0.22402654737948,IR,938
2006-12-25 15:08:01.152000+00:00,0.012975799,197.25897724304,120,343
2006-12-25 15:10:01.151000+00:00,0.0121968,197.26977998567,60,343
2006-12-25 15:12:01.150000+00:00,0.0069539743,197.28059716455,0,343
2006-12-25 15:13:25.157000+00:00,0.013301289,197.2881553769,0,441
2006-12-25 15:14:37.157000+00:00,0.021839293,197.29464484562,60,441
2006-12-25 15:15:49.156000+00:00,0.021184152,197.30113674937,120,441
2006-12-25 15:16:37.560000+00:00,0.045065843,197.30550930381,120,569
2006-12-25 15:17:10.560000+00:00,0.050939772,197.30848342657,60,569
2006-12-25 15:17:43.560000+00:00,0.027966693,197.31146300694,0,569
2006-12-25 15:18:29.363000+00:00,0.040619042,197.31559346973,0,619
2006-12-25 15:19:17.363000+00:00,0.062836803,197.31992177661,60,619
2006-12-25 15:20:05.363000+00:00,0.058912899,197.32425640661,120,619
2006-12-25 15:22:25.134000+00:00,0.083817661,197.33687984828,IR,750
2006-12-25 15:27:37.125000+00:00,0.059681229,197.36507247763,IR,727
2006-12-25 15:29:47.131000+00:00,0.098537065,197.37682656973,IR,938
2007-03-12 22:39:25.757000+00:00,0.0006373311,356.89591237307,120,619
2007-03-29 00:28:02.048000+00:00,0.002751515,358.9839285588,120,343
2007-03-29 00:29:14.048000+00:00,0.002892802,358.98941539805,60,343
2007-03-29 00:30:26.047000+00:00,0.0022131398,358.99488531667,0,343
2007-03-29 00:32:01.055000+00:00,0.0034180561,359.00213604941,0,441
2007-03-29 00:33:45.054000+00:00,0.0043545179,359.01005144858,60,441
2007-03-29 00:35:29.053000+00:00,0.0042536445,359.01796502004,120,441
2007-03-29 00:36:13.157000+00:00,0.0095910067,358.97926375626,120,569
2007-03-29 00:36:46.157000+00:00,0.0088641746,358.98177215828,60,569
2007-03-29 00:37:19.057000+00:00,0.0082208738,358.98426874983,0,569
2007-03-29 00:38:03.060000+00:00,0.0094588231,358.98761234996,0,619
2007-03-29 00:38:51.960000+00:00,0.010123923,358.99132867477,60,619
2007-12-23 09:04:54.835000+00:00,0.0010864681,358.47834323837,120,343
2007-12-23 09:06:38.835000+00:00,0.0012344194,358.48697817036,60,343
2007-12-23 09:10:06.833000+00:00,0.0011412499,358.50424296175,0,441
2007-12-23 09:08:22.834000+00:00,0.00093437935,358.495597587,0,343
2007-12-23 09:11:50.832000+00:00,0.0014768661,358.51287068416,60,441
2007-12-23 09:13:34.832000+00:00,0.0014682324,358.52149635862,120,441
2007-12-23 09:15:13.839000+00:00,0.0017898633,358.49262399604,60,569
2007-12-23 09:14:18.839000+00:00,0.001401864,358.48807028482,120,569
2007-12-23 09:16:08.839000+00:00,0.0015371284,358.49717382078,0,569
2007-12-23 09:17:15.742000+00:00,0.0019751468,358.50271179869,0,619
2007-12-23 09:18:25.741000+00:00,0.0023459503,358.50850643682,60,619
2007-12-23 09:19:35.741000+00:00,0.0020973834,358.51429678542,120,619
2007-12-23 09:27:00.806000+00:00,0.002228399,358.55110899283,IR,727
2007-12-23 09:22:25.316000+00:00,0.002309829,358.52832346638,IR,750
2008-01-08 16:35:19.874000+00:00,0.00062194216,3.859371335868,120,343
2007-12-23 09:28:54.806000+00:00,0.0032839538,358.56053798187,IR,938
2008-01-08 16:36:36.877000+00:00,0.001253497,3.8658907551878,60,343
2008-01-08 16:38:15.884000+00:00,0.0015349025,3.8742546205795,0,343
2008-01-08 16:40:29.991000+00:00,0.0022947837,3.8441800670998,120,569
2008-01-08 16:41:24.995000+00:00,0.0033931667,3.8488231113401,60,569
2008-01-08 16:42:19.894000+00:00,0.0033989623,3.8534532890574,0,569
2008-01-08 16:43:26.802000+00:00,0.0043155812,3.8591006613903,0,619
2008-01-08 16:44:36.801000+00:00,0.0037988178,3.8650098929118,60,619
2008-01-08 16:45:46.801000+00:00,0.0028490168,3.8709148671071,120,619
2008-01-08 16:48:35.400000+00:00,0.0080454666,3.8851390641972,IR,750
2008-01-20 14:31:57.605000+00:00,0.00040764641,194.85070583215,120,343
2008-01-20 14:33:09.604000+00:00,0.0004846598,194.86206088244,60,343
2008-01-20 14:34:48.612000+00:00,0.00027503903,194.87770664431,0,343
2008-01-20 14:36:32.611000+00:00,0.00040999838,194.89411636279,0,441
2008-01-20 14:38:16.610000+00:00,0.0006861249,194.91055878176,60,441
2008-01-20 14:40:00.609000+00:00,0.000632693,194.92701374087,120,441
2008-01-20 14:40:44.713000+00:00,0.00056910032,194.98215026145,120,569
2008-01-20 14:41:39.713000+00:00,0.0006897042,194.99086150783,60,569
2008-01-20 14:42:34.612000+00:00,0.00054399774,194.99956453637,0,569
2008-01-20 14:43:41.516000+00:00,0.00083288259,195.01016985839,0,619
2008-01-20 14:44:51.515000+00:00,0.0011759218,195.02126964394,60,619
2008-01-20 14:46:01.515000+00:00,0.0011085101,195.03237972512,120,619
2008-01-20 14:48:49.586000+00:00,0.00093881902,195.05907403366,IR,750
2008-01-20 14:53:10.576000+00:00,0.00061897613,195.10058032153,IR,727
2008-11-15 11:41:23.863000+00:00,0.0061976095,159.15918098187,120,441
2008-11-15 11:44:41.861999,0.0028791763,159.14323111399,0,343
2008-11-15 11:48:41.860000+00:00,0.0035419555,159.12371108345,60,343
2008-11-15 11:52:10.859000+00:00,0.0035629994,159.10659012828,120,343
2009-03-31 03:25:46.040000+00:00,0.00073281961,180.36905769627,120,343
2009-03-31 03:26:26.039000+00:00,0.0007913005,180.37333889092,60,343
2009-03-31 03:27:06.039000+00:00,0.0020555574,180.37763217205,0,343
2009-03-31 03:28:05.450000,0.0013809063,180.38397274527,120,441
2009-03-31 03:28:37.450000,0.0013041979,180.38739807083,60,441
2009-03-31 03:29:09.450000,0.0033116636,180.39082337911,0,441
2009-03-31 03:29:48.654000+00:00,0.0025412729,180.39502199672,120,569
2009-03-31 03:30:05.657000+00:00,0.0025615836,180.3968357916,60,569
2009-03-31 03:30:22.657000+00:00,0.0054576178,180.3986559855,0,569
2009-03-31 03:31:15.469000,0.0033339295,180.40429336483,120,619
2009-03-31 03:31:47.468000+00:00,0.0034000406,180.40770577231,60,619
2009-03-31 03:32:19.468000+00:00,0.0066723535,180.41112469457,0,619
2009-03-31 03:33:48.175000+00:00,0.0029582449,180.42058437948,60,619
2009-03-31 03:33:16.176000+00:00,0.0029070182,180.41718091801,120,619
2009-03-31 03:34:20.175000+00:00,0.0064036553,180.42399578666,0,619
2009-03-31 03:35:22.575000+00:00,0.006503494,180.43067680761,120,750
2009-03-31 03:36:26.574000+00:00,0.010459763,180.43748545603,0,750
2009-03-31 03:37:30.574000+00:00,0.0035384689,180.44428856018,120,727
2009-03-31 03:38:02.573000+00:00,0.0037636904,180.44768789211,60,727
2009-03-31 03:38:34.573000+00:00,0.0073802858,180.45108592364,0,727
2009-03-31 03:55:46.027000+00:00,0.00037478699,180.55984712147,120,343
2009-03-31 03:56:26.027000+00:00,0.0014284074,180.56403028836,60,343
2009-03-31 03:57:06.026000+00:00,0.0014975149,180.56822550349,0,343
2009-03-31 03:58:05.438000+00:00,0.00050058658,180.57442100236,120,441
2009-03-31 03:58:37.437000+00:00,0.0024407399,180.57776818491,60,441
2009-03-31 03:59:09.437000+00:00,0.0027695445,180.58111556527,0,441
2009-03-31 03:59:48.641000+00:00,0.0016237251,180.58521886166,120,569
2009-03-31 04:00:05.645000+00:00,0.0044869157,180.58699147099,60,569
2009-03-31 04:00:22.644000+00:00,0.004481161,180.58877030875,0,569
2009-03-31 04:01:15.452000+00:00,0.0021401306,180.59427931629,120,619
2009-03-31 04:01:47.452000+00:00,0.0057199397,180.59761444528,60,619
2009-03-31 04:02:19.451000+00:00,0.0057069338,180.60095598738,0,619
2009-03-31 04:03:16.159000+00:00,0.0017333473,180.60687553605,120,619
2009-03-31 04:03:48.159000+00:00,0.0052530533,180.61020213004,60,619
2009-03-31 04:04:20.158000+00:00,0.0054485644,180.6135365677,0,619
2009-03-31 04:05:22.558000+00:00,0.0051093306,180.62006801253,120,750
2009-03-31 04:05:54.558000+00:00,0.0094737886,180.62339655095,60,750
2009-03-31 04:06:26.557000+00:00,0.0099177314,180.62672367849,0,750
2009-03-31 04:07:30.557000+00:00,0.0027919577,180.63337422816,120,727
2009-03-31 04:08:02.557000+00:00,0.0062847561,180.63669754998,60,727
2009-03-31 04:08:34.557000+00:00,0.006453576,180.64001957211,0,727
2009-03-31 04:25:46.014000+00:00,0.00056931487,180.7463872399,120,343
2009-03-31 04:26:26.014000+00:00,0.0017296687,180.75047972331,60,343
2009-03-31 04:27:06.013000+00:00,0.00075807131,180.75458441475,0,343
2009-03-31 04:28:05.425000+00:00,0.0010100449,180.76064574432,120,441
2009-03-31 04:28:37.425000+00:00,0.0028165767,180.76392090958,60,441
2010-03-05 20:36:49.721000+00:00,0.096060015,28.313947519681,60,51
2010-03-05 19:54:01.689000+00:00,0.09077967,28.251657295977,0,51
2010-04-24 02:55:33.141000+00:00,0.061638661,18.355497916378,0,51
2010-03-05 21:21:17.702000+00:00,0.094222359,28.385957212368,120,51
2010-04-24 02:56:35.464000+00:00,0.087465122,18.363930537338,60,51
2010-04-24 02:57:36.408000+00:00,0.091773242,18.372177720701,120,51
2010-04-24 02:58:08.998000+00:00,0.043397274,18.376588394705,IR,51
2010-06-13 13:04:47.418000,0.099465914,90.212347263524,IR,51
2010-06-13 13:05:56.371000+00:00,0.10722873,90.235481164385,0,51
2010-06-13 13:06:58.051000+00:00,0.058406089,90.256173873002,60,51
