Time,Intensity,Phase,Polarization Angle,Wavelength
2006-04-30 14:46:16.994000+00:00,0.042669479,34.558051548188,0,728
2006-04-30 14:51:59.491000+00:00,0.060549326,34.58652175725,90,728
2006-04-30 17:15:43.764000+00:00,0.039599981,35.766869769633,90,890
2006-04-30 17:28:02.451000+00:00,0.06157634,35.943592054126,90,728
2007-12-04 14:27:42.270000+00:00,0.0024362514,136.92521186602,90,939
2006-04-30 17:35:04.949000+00:00,0.042913504,36.054609193497,0,728
2007-12-04 14:30:11.381000+00:00,0.00033397446,136.91756618502,90,728
2007-12-04 14:30:44.389000+00:00,0.00052182184,136.91587034148,0,728
2006-04-30 17:47:43.994000+00:00,0.063669071,36.27545607895,0,752
2007-12-04 14:31:17.948000+00:00,0.00049213477,136.91414493011,0,752
2006-04-30 18:13:48.134000+00:00,0.089837179,36.842871352802,90,752
2007-12-04 14:31:50.948000+00:00,0.00050527044,136.91244701543,90,752
2008-01-05 11:35:51.848000+00:00,0.0026831659,127.27288192144,90,939
2008-01-05 11:34:07.845000+00:00,0.001673792,127.2801034371,0,939
2008-01-05 11:38:26.862000+00:00,0.00059033174,127.26208581797,90,728
2008-01-05 11:38:59.966000+00:00,0.00025074912,127.25977513618,0,728
2008-01-06 06:13:00.370000+00:00,0.001657013,56.983087415465,0,939
2008-01-05 11:39:33.526000+00:00,0.00044317616,127.25743076815,0,752
2008-01-05 11:40:06.456000+00:00,0.00066702906,127.25512858395,90,752
2008-01-06 06:13:41.870000+00:00,0.0030744274,56.984661721208,90,939
2009-02-07 18:12:56.117000+00:00,0.00089193397,105.28765774838,0,939
2009-02-07 18:14:46.117000+00:00,0.0017938195,105.2856048189,90,939
2009-02-07 18:19:24.125999,0.00062494533,105.28046754228,90,890
2009-02-07 18:20:58.126000+00:00,0.00017666908,105.27874688956,0,890
2009-08-25 21:38:34.813000+00:00,0.050196864,13.884454326098,90,890
2009-08-25 21:39:46.813000+00:00,0.048559215,13.885376589954,0,890
2009-02-07 18:22:13.133000+00:00,0.00017557431,105.27737974905,0,728
2009-08-25 21:40:31.516000+00:00,0.089970253,13.885949330966,0,728
2009-02-07 18:23:19.536000+00:00,0.00045821769,105.27617373367,90,728
2009-03-31 03:35:54.574000+00:00,0.0067110015,106.03443154238,60,750
2009-08-25 21:40:55.516000+00:00,0.094241709,13.886256863048,90,728
2009-02-07 18:25:39.539000+00:00,0.00071211025,105.27364411561,90,752
2009-08-25 21:44:07.084000+00:00,0.13631473,13.888712586626,90,752
2009-02-07 18:25:06.540000+00:00,0.00044465176,105.27423875647,0,752
2006-04-30 18:20:13.981000+00:00,0.06520582,37.013147199306,0,752
2009-08-25 21:43:12.081000+00:00,0.13265891,13.888007319296,0,752
2009-03-27 14:09:48.750000+00:00,0.00064375903,105.61946256601,0,890
2009-03-31 03:35:22.575000+00:00,0.0067418376,106.03439728663,120,750
2009-03-27 14:08:54.742000+00:00,0.00014771675,105.61894581405,90,890
2004-04-22 06:20:49.118000+00:00,0.0001191124,67.59111816055,IR,928
